Value,Cohort,Universe,HHType,Population,SystemPath,ProjectID,ReportRow,ReportID,Step
59,1,-1,2,47,-1,,3,607271242,"8.4-8.7"
566,1,-1,0,1343,-1,,7,607271242,"8.4-8.7"
333,1,-1,1,1043,-1,,8,607271242,"8.4-8.7"
50,1,-1,2,1244,-1,,4,607271242,"8.4-8.7"
39,1,-1,1,11,-1,,1,607271242,"8.4-8.7"
15,1,-1,99,1531,-1,,1,607271242,"8.4-8.7"
101,1,-1,0,1527,-1,,5,607271242,"8.4-8.7"
64,1,-1,1,1036,-1,,4,607271242,"8.4-8.7"
313,1,-1,1,0,8,,9,607271242,"8.4-8.7"
72,1,-1,1,1348,-1,,2,607271242,"8.4-8.7"
250,1,-1,2,1537,-1,,7,607271242,"8.4-8.7"
325,1,-1,2,1344,-1,,7,607271242,"8.4-8.7"
388,1,-1,0,18,-1,,6,607271242,"8.4-8.7"
1195,1,-1,0,15,10,,7,607271242,"8.4-8.7"
71,1,-1,0,0,5,,4,607271242,"8.4-8.7"
90,1,-1,2,1540,-1,,1,607271242,"8.4-8.7"
68,1,-1,1,1537,-1,,4,607271242,"8.4-8.7"
52,1,-1,1,1120,-1,,9,607271242,"8.4-8.7"
116,1,-1,1,1541,-1,,9,607271242,"8.4-8.7"
72,1,-1,1,35,-1,,4,607271242,"8.4-8.7"
147,1,-1,2,13,1,,7,607271242,"8.4-8.7"
174,1,-1,2,1344,-1,,8,607271242,"8.4-8.7"
477,1,-1,1,1139,-1,,4,607271242,"8.4-8.7"
970,1,-1,0,1520,-1,,6,607271242,"8.4-8.7"
255,1,-1,0,0,1,,7,607271242,"8.4-8.7"
10,1,-1,2,0,9,,6,607271242,"8.4-8.7"
143,1,-1,1,1125,-1,,6,607271242,"8.4-8.7"
1055,1,-1,2,16,1,,6,607271242,"8.4-8.7"
36,1,-1,1,1136,-1,,3,607271242,"8.4-8.7"
224,1,-1,3,0,-1,,8,607271242,"8.4-8.7"
175,1,-1,2,12,5,,6,607271242,"8.4-8.7"
91,1,-1,0,43,-1,,2,607271242,"8.4-8.7"
113,1,-1,2,47,-1,,9,607271242,"8.4-8.7"
246,1,-1,2,24,-1,,9,607271242,"8.4-8.7"
144,1,-1,3,27,-1,,7,607271242,"8.4-8.7"
379,1,-1,0,41,-1,,6,607271242,"8.4-8.7"
53,1,-1,0,1325,-1,,7,607271242,"8.4-8.7"
155,1,-1,1,1545,-1,,9,607271242,"8.4-8.7"
115,1,-1,0,17,4,,7,607271242,"8.4-8.7"
1056,1,-1,1,14,10,,6,607271242,"8.4-8.7"
340,1,-1,1,1423,-1,,8,607271242,"8.4-8.7"
61,1,-1,2,21,-1,,1,607271242,"8.4-8.7"
77,1,-1,1,1448,-1,,4,607271242,"8.4-8.7"
42,1,-1,1,10,-1,,3,607271242,"8.4-8.7"
209,1,-1,2,13,-1,,16,607271242,"8.4-8.7"
15,1,-1,99,16,1,,9,607271242,"8.4-8.7"
67,1,-1,3,41,-1,,9,607271242,"8.4-8.7"
58,1,-1,2,20,-1,,5,607271242,"8.4-8.7"
140,1,-1,2,12,4,,7,607271242,"8.4-8.7"
78,1,-1,1,1140,-1,,9,607271242,"8.4-8.7"
129,1,-1,0,16,6,,5,607271242,"8.4-8.7"
46,1,-1,0,32,-1,,3,607271242,"8.4-8.7"
173,1,-1,2,1544,-1,,9,607271242,"8.4-8.7"
886,1,-1,0,28,-1,,6,607271242,"8.4-8.7"
55,1,-1,1,15,9,,5,607271242,"8.4-8.7"
70,1,-1,0,1523,-1,,5,607271242,"8.4-8.7"
71,1,-1,1,1438,-1,,5,607271242,"8.4-8.7"
24,1,-1,0,0,9,,4,607271242,"8.4-8.7"
141,1,-1,2,1242,-1,,9,607271242,"8.4-8.7"
37,1,-1,2,32,-1,,3,607271242,"8.4-8.7"
93,1,-1,1,1027,-1,,4,607271242,"8.4-8.7"
283,1,-1,1,1435,-1,,6,607271242,"8.4-8.7"
278,1,-1,0,16,5,,9,607271242,"8.4-8.7"
236,1,-1,0,25,-1,,8,607271242,"8.4-8.7"
1003,1,-1,2,0,-1,,11,607271242,"8.4-8.7"
967,1,-1,0,1315,-1,,6,607271242,"8.4-8.7"
180,1,-1,0,17,4,,9,607271242,"8.4-8.7"
15,1,-1,3,30,-1,,5,607271242,"8.4-8.7"
583,1,-1,1,13,4,,7,607271242,"8.4-8.7"
68,1,-1,0,1327,-1,,5,607271242,"8.4-8.7"
61,1,-1,2,1239,-1,,7,607271242,"8.4-8.7"
309,1,-1,1,10,5,,8,607271242,"8.4-8.7"
68,1,-1,0,17,5,,5,607271242,"8.4-8.7"
75,1,-1,0,0,-1,,2,607271242,"8.4-8.7"
147,1,-1,1,14,3,,7,607271242,"8.4-8.7"
11,1,-1,1,29,-1,,4,607271242,"8.4-8.7"
40,1,-1,1,1140,-1,,3,607271242,"8.4-8.7"
666,1,-1,1,1523,-1,,7,607271242,"8.4-8.7"
32,1,-1,3,37,-1,,5,607271242,"8.4-8.7"
184,1,-1,2,16,-1,,9,607271242,"8.4-8.7"
175,1,-1,2,15,-1,,15,607271242,"8.4-8.7"
34,1,-1,2,1318,-1,,5,607271242,"8.4-8.7"
67,1,-1,3,25,-1,,9,607271242,"8.4-8.7"
10,1,-1,1,1123,-1,,4,607271242,"8.4-8.7"
114,1,-1,2,1548,-1,,5,607271242,"8.4-8.7"
49,1,-1,2,1344,-1,,5,607271242,"8.4-8.7"
63,1,-1,1,1015,-1,,9,607271242,"8.4-8.7"
438,1,-1,0,16,10,,8,607271242,"8.4-8.7"
109,1,-1,0,0,-1,,9,607271242,"8.4-8.7"
680,1,-1,1,1143,-1,,4,607271242,"8.4-8.7"
59,1,-1,0,1320,-1,,4,607271242,"8.4-8.7"
323,1,-1,1,13,12,,8,607271242,"8.4-8.7"
159,1,-1,2,1547,-1,,3,607271242,"8.4-8.7"
92,1,-1,1,1339,-1,,1,607271242,"8.4-8.7"
150,1,-1,0,1331,-1,,8,607271242,"8.4-8.7"
99,1,-1,1,1321,-1,,5,607271242,"8.4-8.7"
106,1,-1,0,37,-1,,9,607271242,"8.4-8.7"
128,1,-1,1,0,5,,5,607271242,"8.4-8.7"
64,1,-1,1,1035,-1,,3,607271242,"8.4-8.7"
147,1,-1,0,1548,-1,,8,607271242,"8.4-8.7"
165,1,-1,0,15,-1,,8,607271242,"8.4-8.7"
151,1,-1,0,0,-1,,12,607271242,"8.4-8.7"
153,1,-1,0,1318,-1,,8,607271242,"8.4-8.7"
146,1,-1,3,1540,-1,,7,607271242,"8.4-8.7"
1,1,-1,2,12,8,,4,607271242,"8.4-8.7"
413,1,-1,1,37,-1,,7,607271242,"8.4-8.7"
304,1,-1,1,1330,-1,,7,607271242,"8.4-8.7"
90,1,-1,0,1338,-1,,3,607271242,"8.4-8.7"
95,1,-1,2,0,5,,5,607271242,"8.4-8.7"
893,1,-1,1,1541,-1,,6,607271242,"8.4-8.7"
263,1,-1,2,1541,-1,,7,607271242,"8.4-8.7"
120,1,-1,0,1525,-1,,2,607271242,"8.4-8.7"
48,1,-1,1,20,-1,,3,607271242,"8.4-8.7"
118,1,-1,1,14,11,,8,607271242,"8.4-8.7"
231,1,-1,3,41,-1,,6,607271242,"8.4-8.7"
65,1,-1,1,1318,-1,,1,607271242,"8.4-8.7"
60,1,-1,1,1418,-1,,1,607271242,"8.4-8.7"
147,1,-1,2,1534,-1,,9,607271242,"8.4-8.7"
40,1,-1,1,1043,-1,,5,607271242,"8.4-8.7"
41,1,-1,2,1220,-1,,5,607271242,"8.4-8.7"
615,1,-1,2,1520,-1,,7,607271242,"8.4-8.7"
237,1,-1,0,13,2,,7,607271242,"8.4-8.7"
183,1,-1,2,36,-1,,6,607271242,"8.4-8.7"
143,1,-1,1,1548,-1,,8,607271242,"8.4-8.7"
192,1,-1,2,13,4,,9,607271242,"8.4-8.7"
50,1,-1,3,17,-1,,1,607271242,"8.4-8.7"
54,1,-1,1,1529,-1,,9,607271242,"8.4-8.7"
20,1,-1,1,1141,-1,,4,607271242,"8.4-8.7"
189,1,-1,2,39,-1,,8,607271242,"8.4-8.7"
474,1,-1,1,37,-1,,6,607271242,"8.4-8.7"
108,1,-1,1,1323,-1,,9,607271242,"8.4-8.7"
92,1,-1,0,1339,-1,,1,607271242,"8.4-8.7"
83,1,-1,0,15,11,,8,607271242,"8.4-8.7"
260,1,-1,0,1532,-1,,7,607271242,"8.4-8.7"
43,1,-1,0,1340,-1,,1,607271242,"8.4-8.7"
237,1,-1,1,11,-1,,15,607271242,"8.4-8.7"
96,1,-1,2,0,9,,4,607271242,"8.4-8.7"
44,1,-1,2,41,-1,,4,607271242,"8.4-8.7"
111,1,-1,1,1434,-1,,9,607271242,"8.4-8.7"
87,1,-1,0,1534,-1,,1,607271242,"8.4-8.7"
244,1,-1,1,1522,-1,,8,607271242,"8.4-8.7"
53,1,-1,2,17,1,,9,607271242,"8.4-8.7"
976,1,-1,0,1531,-1,,6,607271242,"8.4-8.7"
83,1,-1,0,1315,-1,,4,607271242,"8.4-8.7"
278,1,-1,3,1523,-1,,9,607271242,"8.4-8.7"
88,1,-1,1,1534,-1,,3,607271242,"8.4-8.7"
125,1,-1,0,26,-1,,6,607271242,"8.4-8.7"
142,1,-1,0,1530,-1,,5,607271242,"8.4-8.7"
216,1,-1,99,48,-1,,1,607271242,"8.4-8.7"
76,1,-1,1,1444,-1,,5,607271242,"8.4-8.7"
83,1,-1,1,16,5,,1,607271242,"8.4-8.7"
362,1,-1,1,1421,-1,,7,607271242,"8.4-8.7"
121,1,-1,0,1536,-1,,5,607271242,"8.4-8.7"
59,1,-1,2,1228,-1,,9,607271242,"8.4-8.7"
5,1,-1,0,1329,-1,,6,607271242,"8.4-8.7"
761,1,-1,1,0,-1,,11,607271242,"8.4-8.7"
607,1,-1,2,16,4,,7,607271242,"8.4-8.7"
221,1,-1,2,1548,-1,,9,607271242,"8.4-8.7"
830,1,-1,1,17,8,,4,607271242,"8.4-8.7"
2,1,-1,3,17,2,,6,607271242,"8.4-8.7"
176,1,-1,1,1448,-1,,8,607271242,"8.4-8.7"
42,1,-1,2,1520,-1,,3,607271242,"8.4-8.7"
1686,1,-1,0,0,8,,6,607271242,"8.4-8.7"
60,1,-1,3,15,2,,9,607271242,"8.4-8.7"
115,1,-1,99,34,-1,,1,607271242,"8.4-8.7"
20,1,-1,2,1523,-1,,4,607271242,"8.4-8.7"
71,1,-1,2,1220,-1,,9,607271242,"8.4-8.7"
103,1,-1,0,1532,-1,,9,607271242,"8.4-8.7"
175,1,-1,2,1240,-1,,8,607271242,"8.4-8.7"
63,1,-1,1,24,-1,,3,607271242,"8.4-8.7"
364,1,-1,0,1319,-1,,6,607271242,"8.4-8.7"
44,1,-1,0,13,9,,1,607271242,"8.4-8.7"
136,1,-1,1,1342,-1,,6,607271242,"8.4-8.7"
42,1,-1,0,32,-1,,1,607271242,"8.4-8.7"
107,1,-1,1,1037,-1,,6,607271242,"8.4-8.7"
36,1,-1,1,1333,-1,,5,607271242,"8.4-8.7"
334,1,-1,0,0,10,,5,607271242,"8.4-8.7"
229,1,-1,1,1119,-1,,7,607271242,"8.4-8.7"
298,1,-1,0,40,-1,,7,607271242,"8.4-8.7"
833,1,-1,1,1545,-1,,6,607271242,"8.4-8.7"
79,1,-1,1,18,-1,,2,607271242,"8.4-8.7"
59,1,-1,1,18,-1,,1,607271242,"8.4-8.7"
15,1,-1,99,1531,-1,,3,607271242,"8.4-8.7"
34,1,-1,1,1033,-1,,1,607271242,"8.4-8.7"
47,1,-1,2,15,5,,1,607271242,"8.4-8.7"
50,1,-1,1,0,7,,4,607271242,"8.4-8.7"
179,1,-1,1,26,-1,,8,607271242,"8.4-8.7"
100,1,-1,2,1233,-1,,9,607271242,"8.4-8.7"
102,1,-1,1,1339,-1,,5,607271242,"8.4-8.7"
389,1,-1,0,37,-1,,6,607271242,"8.4-8.7"
20,1,-1,3,27,-1,,1,607271242,"8.4-8.7"
327,1,-1,2,1215,-1,,9,607271242,"8.4-8.7"
15,1,-1,99,16,-1,,3,607271242,"8.4-8.7"
412,1,-1,1,0,5,,6,607271242,"8.4-8.7"
339,1,-1,0,13,6,,6,607271242,"8.4-8.7"
96,1,-1,1,1318,-1,,5,607271242,"8.4-8.7"
108,1,-1,1,0,-1,,9,607271242,"8.4-8.7"
52,1,-1,3,17,-1,,3,607271242,"8.4-8.7"
194,1,-1,2,1540,-1,,9,607271242,"8.4-8.7"
56,1,-1,0,41,-1,,1,607271242,"8.4-8.7"
79,1,-1,1,1343,-1,,2,607271242,"8.4-8.7"
17,1,-1,99,15,1,,7,607271242,"8.4-8.7"
70,1,-1,0,1542,-1,,1,607271242,"8.4-8.7"
362,1,-1,1,1440,-1,,6,607271242,"8.4-8.7"
123,1,-1,2,1248,-1,,8,607271242,"8.4-8.7"
48,1,-1,1,0,9,,1,607271242,"8.4-8.7"
79,1,-1,1,15,1,,1,607271242,"8.4-8.7"
148,1,-1,1,1318,-1,,8,607271242,"8.4-8.7"
2,1,-1,2,1229,-1,,6,607271242,"8.4-8.7"
95,1,-1,0,1344,-1,,2,607271242,"8.4-8.7"
520,1,-1,1,0,5,,7,607271242,"8.4-8.7"
58,1,-1,1,1341,-1,,4,607271242,"8.4-8.7"
254,1,-1,1,1435,-1,,7,607271242,"8.4-8.7"
576,1,-1,1,1519,-1,,6,607271242,"8.4-8.7"
54,1,-1,1,1044,-1,,4,607271242,"8.4-8.7"
347,1,-1,1,1448,-1,,6,607271242,"8.4-8.7"
66,1,-1,2,18,-1,,3,607271242,"8.4-8.7"
44,1,-1,1,1432,-1,,1,607271242,"8.4-8.7"
192,1,-1,2,0,4,,6,607271242,"8.4-8.7"
31,1,-1,2,0,-1,,14,607271242,"8.4-8.7"
170,1,-1,0,0,4,,8,607271242,"8.4-8.7"
192,1,-1,0,13,-1,,16,607271242,"8.4-8.7"
104,1,-1,1,17,1,,6,607271242,"8.4-8.7"
29,1,-1,1,1018,-1,,4,607271242,"8.4-8.7"
52,1,-1,1,43,-1,,3,607271242,"8.4-8.7"
98,1,-1,0,1524,-1,,3,607271242,"8.4-8.7"
55,1,-1,0,1533,-1,,5,607271242,"8.4-8.7"
93,1,-1,3,34,-1,,7,607271242,"8.4-8.7"
122,1,-1,1,1319,-1,,9,607271242,"8.4-8.7"
106,1,-1,0,1327,-1,,9,607271242,"8.4-8.7"
71,1,-1,1,27,-1,,4,607271242,"8.4-8.7"
55,1,-1,1,1441,-1,,3,607271242,"8.4-8.7"
237,1,-1,1,13,2,,7,607271242,"8.4-8.7"
179,1,-1,1,1342,-1,,7,607271242,"8.4-8.7"
65,1,-1,1,1029,-1,,7,607271242,"8.4-8.7"
119,1,-1,3,0,-1,,6,607271242,"8.4-8.7"
86,1,-1,2,0,12,,7,607271242,"8.4-8.7"
83,1,-1,1,11,-1,,12,607271242,"8.4-8.7"
140,1,-1,3,48,-1,,7,607271242,"8.4-8.7"
82,1,-1,1,17,7,,2,607271242,"8.4-8.7"
15,1,-1,99,15,1,,9,607271242,"8.4-8.7"
886,1,-1,0,16,9,,7,607271242,"8.4-8.7"
978,1,-1,1,1315,-1,,6,607271242,"8.4-8.7"
2170,1,-1,0,0,3,,6,607271242,"8.4-8.7"
17,1,-1,99,39,-1,,1,607271242,"8.4-8.7"
1224,1,-1,0,22,-1,,7,607271242,"8.4-8.7"
106,1,-1,1,1544,-1,,5,607271242,"8.4-8.7"
60,1,-1,3,16,2,,2,607271242,"8.4-8.7"
20,1,-1,1,1424,-1,,4,607271242,"8.4-8.7"
59,1,-1,1,0,1,,9,607271242,"8.4-8.7"
179,1,-1,0,34,-1,,8,607271242,"8.4-8.7"
45,1,-1,0,13,9,,5,607271242,"8.4-8.7"
204,1,-1,1,11,4,,8,607271242,"8.4-8.7"
160,1,-1,2,47,-1,,6,607271242,"8.4-8.7"
831,1,-1,0,16,9,,6,607271242,"8.4-8.7"
538,1,-1,2,16,10,,4,607271242,"8.4-8.7"
278,1,-1,3,23,-1,,9,607271242,"8.4-8.7"
105,1,-1,2,19,-1,,9,607271242,"8.4-8.7"
48,1,-1,1,1422,-1,,3,607271242,"8.4-8.7"
369,1,-1,2,1334,-1,,6,607271242,"8.4-8.7"
84,1,-1,0,25,-1,,5,607271242,"8.4-8.7"
82,1,-1,2,1548,-1,,4,607271242,"8.4-8.7"
66,1,-1,0,26,-1,,9,607271242,"8.4-8.7"
130,1,-1,2,42,-1,,9,607271242,"8.4-8.7"
164,1,-1,0,0,-1,,13,607271242,"8.4-8.7"
87,1,-1,1,1344,-1,,3,607271242,"8.4-8.7"
120,1,-1,0,30,-1,,4,607271242,"8.4-8.7"
190,1,-1,2,0,-1,,8,607271242,"8.4-8.7"
70,1,-1,3,1544,-1,,2,607271242,"8.4-8.7"
32,1,-1,3,37,-1,,3,607271242,"8.4-8.7"
183,1,-1,1,16,-1,,15,607271242,"8.4-8.7"
70,1,-1,2,39,-1,,5,607271242,"8.4-8.7"
55,1,-1,2,1238,-1,,3,607271242,"8.4-8.7"
113,1,-1,1,16,7,,3,607271242,"8.4-8.7"
1244,1,-1,1,15,12,,7,607271242,"8.4-8.7"
51,1,-1,3,17,1,,9,607271242,"8.4-8.7"
67,1,-1,2,1240,-1,,4,607271242,"8.4-8.7"
46,1,-1,2,1543,-1,,5,607271242,"8.4-8.7"
886,1,-1,1,16,9,,7,607271242,"8.4-8.7"
110,1,-1,0,44,-1,,9,607271242,"8.4-8.7"
191,1,-1,1,17,12,,5,607271242,"8.4-8.7"
52,1,-1,0,23,-1,,1,607271242,"8.4-8.7"
22,1,-1,1,1431,-1,,1,607271242,"8.4-8.7"
430,1,-1,1,1123,-1,,6,607271242,"8.4-8.7"
51,1,-1,0,36,-1,,1,607271242,"8.4-8.7"
60,1,-1,3,16,2,,9,607271242,"8.4-8.7"
62,1,-1,0,15,12,,3,607271242,"8.4-8.7"
221,1,-1,1,1134,-1,,7,607271242,"8.4-8.7"
694,1,-1,1,13,11,,6,607271242,"8.4-8.7"
961,1,-1,2,1524,-1,,6,607271242,"8.4-8.7"
199,1,-1,3,17,-1,,16,607271242,"8.4-8.7"
54,1,-1,1,22,-1,,1,607271242,"8.4-8.7"
66,1,-1,1,40,-1,,5,607271242,"8.4-8.7"
71,1,-1,1,1445,-1,,1,607271242,"8.4-8.7"
63,1,-1,0,1340,-1,,2,607271242,"8.4-8.7"
62,1,-1,2,34,-1,,1,607271242,"8.4-8.7"
433,1,-1,1,1436,-1,,6,607271242,"8.4-8.7"
86,1,-1,1,1538,-1,,3,607271242,"8.4-8.7"
94,1,-1,0,0,3,,3,607271242,"8.4-8.7"
165,1,-1,2,16,-1,,16,607271242,"8.4-8.7"
15,1,-1,99,42,-1,,3,607271242,"8.4-8.7"
48,1,-1,99,41,-1,,3,607271242,"8.4-8.7"
110,1,-1,0,1323,-1,,9,607271242,"8.4-8.7"
258,1,-1,2,1340,-1,,8,607271242,"8.4-8.7"
45,1,-1,1,13,9,,5,607271242,"8.4-8.7"
104,1,-1,1,31,-1,,5,607271242,"8.4-8.7"
125,1,-1,99,44,-1,,1,607271242,"8.4-8.7"
362,1,-1,1,21,-1,,6,607271242,"8.4-8.7"
109,1,-1,1,1136,-1,,5,607271242,"8.4-8.7"
68,1,-1,0,16,6,,4,607271242,"8.4-8.7"
1127,1,-1,0,0,10,,7,607271242,"8.4-8.7"
12,1,-1,1,1330,-1,,8,607271242,"8.4-8.7"
175,1,-1,1,15,7,,5,607271242,"8.4-8.7"
313,1,-1,0,35,-1,,6,607271242,"8.4-8.7"
181,1,-1,0,1527,-1,,8,607271242,"8.4-8.7"
220,1,-1,2,12,5,,9,607271242,"8.4-8.7"
83,1,-1,0,1539,-1,,2,607271242,"8.4-8.7"
68,1,-1,1,15,6,,4,607271242,"8.4-8.7"
80,1,-1,2,1242,-1,,7,607271242,"8.4-8.7"
141,1,-1,1,1521,-1,,8,607271242,"8.4-8.7"
50,1,-1,1,1443,-1,,3,607271242,"8.4-8.7"
68,1,-1,1,17,5,,5,607271242,"8.4-8.7"
92,1,-1,1,1440,-1,,2,607271242,"8.4-8.7"
512,1,-1,0,13,4,,6,607271242,"8.4-8.7"
43,1,-1,2,1234,-1,,1,607271242,"8.4-8.7"
68,1,-1,1,34,-1,,3,607271242,"8.4-8.7"
50,1,-1,2,42,-1,,1,607271242,"8.4-8.7"
438,1,-1,1,15,10,,8,607271242,"8.4-8.7"
59,1,-1,2,1241,-1,,4,607271242,"8.4-8.7"
87,1,-1,1,1342,-1,,3,607271242,"8.4-8.7"
16,1,-1,1,1135,-1,,4,607271242,"8.4-8.7"
201,1,-1,1,1142,-1,,7,607271242,"8.4-8.7"
24,1,-1,1,1028,-1,,7,607271242,"8.4-8.7"
51,1,-1,1,1037,-1,,1,607271242,"8.4-8.7"
122,1,-1,1,1337,-1,,3,607271242,"8.4-8.7"
40,1,-1,0,1319,-1,,3,607271242,"8.4-8.7"
49,1,-1,1,17,1,,9,607271242,"8.4-8.7"
47,1,-1,1,16,7,,8,607271242,"8.4-8.7"
34,1,-1,1,1025,-1,,7,607271242,"8.4-8.7"
63,1,-1,1,38,-1,,1,607271242,"8.4-8.7"
47,1,-1,2,1320,-1,,5,607271242,"8.4-8.7"
378,1,-1,0,44,-1,,6,607271242,"8.4-8.7"
60,1,-1,1,1543,-1,,2,607271242,"8.4-8.7"
47,1,-1,0,16,7,,8,607271242,"8.4-8.7"
1357,1,-1,0,1522,-1,,7,607271242,"8.4-8.7"
4,1,-1,99,35,-1,,6,607271242,"8.4-8.7"
145,1,-1,1,1415,-1,,9,607271242,"8.4-8.7"
98,1,-1,1,16,5,,4,607271242,"8.4-8.7"
122,1,-1,1,10,4,,6,607271242,"8.4-8.7"
1334,1,-1,1,11,10,,4,607271242,"8.4-8.7"
94,1,-1,1,13,-1,,5,607271242,"8.4-8.7"
732,1,-1,1,1320,-1,,6,607271242,"8.4-8.7"
830,1,-1,1,17,8,,5,607271242,"8.4-8.7"
91,1,-1,0,1334,-1,,4,607271242,"8.4-8.7"
327,1,-1,1,42,-1,,7,607271242,"8.4-8.7"
122,1,-1,1,17,9,,7,607271242,"8.4-8.7"
638,1,-1,0,1334,-1,,6,607271242,"8.4-8.7"
102,1,-1,2,37,-1,,6,607271242,"8.4-8.7"
46,1,-1,1,1325,-1,,5,607271242,"8.4-8.7"
75,1,-1,1,1335,-1,,1,607271242,"8.4-8.7"
39,1,-1,2,17,5,,4,607271242,"8.4-8.7"
179,1,-1,0,1526,-1,,8,607271242,"8.4-8.7"
42,1,-1,1,1043,-1,,1,607271242,"8.4-8.7"
110,1,-1,2,1323,-1,,8,607271242,"8.4-8.7"
62,1,-1,1,15,7,,4,607271242,"8.4-8.7"
143,1,-1,0,1348,-1,,8,607271242,"8.4-8.7"
100,1,-1,1,16,-1,,4,607271242,"8.4-8.7"
228,1,-1,0,15,11,,5,607271242,"8.4-8.7"
36,1,-1,1,17,5,,1,607271242,"8.4-8.7"
36,1,-1,1,17,5,,4,607271242,"8.4-8.7"
12,1,-1,1,14,12,,5,607271242,"8.4-8.7"
104,1,-1,2,1527,-1,,1,607271242,"8.4-8.7"
71,1,-1,2,1320,-1,,1,607271242,"8.4-8.7"
148,1,-1,0,21,-1,,8,607271242,"8.4-8.7"
55,1,-1,2,1238,-1,,1,607271242,"8.4-8.7"
425,1,-1,1,1445,-1,,7,607271242,"8.4-8.7"
669,1,-1,1,1334,-1,,7,607271242,"8.4-8.7"
85,1,-1,1,1336,-1,,5,607271242,"8.4-8.7"
43,1,-1,2,28,-1,,3,607271242,"8.4-8.7"
51,1,-1,3,0,1,,1,607271242,"8.4-8.7"
179,1,-1,1,44,-1,,8,607271242,"8.4-8.7"
51,1,-1,1,1340,-1,,3,607271242,"8.4-8.7"
72,1,-1,1,19,-1,,2,607271242,"8.4-8.7"
32,1,-1,3,37,-1,,9,607271242,"8.4-8.7"
178,1,-1,0,16,-1,,8,607271242,"8.4-8.7"
313,1,-1,3,17,5,,8,607271242,"8.4-8.7"
30,1,-1,1,1028,-1,,1,607271242,"8.4-8.7"
1284,1,-1,2,15,10,,7,607271242,"8.4-8.7"
257,1,-1,1,13,12,,5,607271242,"8.4-8.7"
171,1,-1,2,25,-1,,9,607271242,"8.4-8.7"
228,1,-1,1,15,11,,5,607271242,"8.4-8.7"
81,1,-1,2,1248,-1,,5,607271242,"8.4-8.7"
120,1,-1,1,1525,-1,,2,607271242,"8.4-8.7"
94,1,-1,1,10,5,,6,607271242,"8.4-8.7"
809,1,-1,1,15,5,,6,607271242,"8.4-8.7"
106,1,-1,1,1427,-1,,9,607271242,"8.4-8.7"
43,1,-1,1,1034,-1,,3,607271242,"8.4-8.7"
82,1,-1,0,1342,-1,,5,607271242,"8.4-8.7"
39,1,-1,1,29,-1,,3,607271242,"8.4-8.7"
98,1,-1,0,1337,-1,,5,607271242,"8.4-8.7"
58,1,-1,2,1538,-1,,4,607271242,"8.4-8.7"
19,1,-1,0,1329,-1,,7,607271242,"8.4-8.7"
52,1,-1,0,23,-1,,3,607271242,"8.4-8.7"
1184,1,-1,1,22,-1,,6,607271242,"8.4-8.7"
67,1,-1,1,1127,-1,,5,607271242,"8.4-8.7"
182,1,-1,0,1341,-1,,8,607271242,"8.4-8.7"
349,1,-1,0,0,-1,,6,607271242,"8.4-8.7"
42,1,-1,1,10,1,,1,607271242,"8.4-8.7"
68,1,-1,0,1531,-1,,8,607271242,"8.4-8.7"
474,1,-1,2,1536,-1,,6,607271242,"8.4-8.7"
334,1,-1,0,0,-1,,7,607271242,"8.4-8.7"
1729,1,-1,1,0,8,,7,607271242,"8.4-8.7"
83,1,-1,2,1235,-1,,7,607271242,"8.4-8.7"
33,1,-1,0,29,-1,,5,607271242,"8.4-8.7"
117,1,-1,3,1520,-1,,9,607271242,"8.4-8.7"
315,1,-1,1,23,-1,,7,607271242,"8.4-8.7"
113,1,-1,1,0,12,,4,607271242,"8.4-8.7"
60,1,-1,0,1332,-1,,5,607271242,"8.4-8.7"
26,1,-1,1,1039,-1,,3,607271242,"8.4-8.7"
71,1,-1,2,22,-1,,7,607271242,"8.4-8.7"
66,1,-1,2,39,-1,,4,607271242,"8.4-8.7"
94,1,-1,0,1527,-1,,4,607271242,"8.4-8.7"
81,1,-1,1,1544,-1,,1,607271242,"8.4-8.7"
106,1,-1,1,1034,-1,,7,607271242,"8.4-8.7"
260,1,-1,0,0,12,,8,607271242,"8.4-8.7"
193,1,-1,1,1438,-1,,8,607271242,"8.4-8.7"
96,1,-1,1,1534,-1,,2,607271242,"8.4-8.7"
69,1,-1,1,43,-1,,5,607271242,"8.4-8.7"
40,1,-1,2,1242,-1,,3,607271242,"8.4-8.7"
102,1,-1,0,16,8,,5,607271242,"8.4-8.7"
175,1,-1,2,16,-1,,15,607271242,"8.4-8.7"
17,1,-1,0,1329,-1,,5,607271242,"8.4-8.7"
22,1,-1,2,13,-1,,14,607271242,"8.4-8.7"
67,1,-1,1,33,-1,,4,607271242,"8.4-8.7"
207,1,-1,0,16,7,,9,607271242,"8.4-8.7"
75,1,-1,0,39,-1,,5,607271242,"8.4-8.7"
79,1,-1,0,15,-1,,2,607271242,"8.4-8.7"
224,1,-1,1,14,5,,8,607271242,"8.4-8.7"
13,1,-1,3,46,-1,,1,607271242,"8.4-8.7"
90,1,-1,1,16,4,,4,607271242,"8.4-8.7"
200,1,-1,0,0,-1,,16,607271242,"8.4-8.7"
77,1,-1,1,11,4,,4,607271242,"8.4-8.7"
126,1,-1,2,19,-1,,6,607271242,"8.4-8.7"
75,1,-1,0,44,-1,,5,607271242,"8.4-8.7"
64,1,-1,2,17,5,,6,607271242,"8.4-8.7"
151,1,-1,1,16,7,,6,607271242,"8.4-8.7"
