RowTotal,Cohort,Stat,ExitFrom,ExitTo,ReturnTime,HHType,HHVet,HHChronic,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdultAge,HHParent,AC3Plus,SystemPath,ReportID
1,-2,1,2,206,-1,1,0,0,0,2,5,18,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,0,3,55,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,0,46,55,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,0,157,25,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,1,5,25,0,0,1,608011156
2,-2,1,2,206,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,2,5,55,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,2,34,25,0,0,1,608011156
1,-2,1,2,206,-1,1,0,0,1,2,235,25,0,0,1,608011156
1,-2,1,2,206,-1,1,0,1,1,0,5,18,0,0,1,608011156
1,-2,1,2,206,-1,1,0,1,1,0,23,55,0,0,1,608011156
1,-2,1,2,206,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,-2,1,2,206,-1,1,0,1,1,2,135,25,0,0,1,608011156
1,-2,1,2,206,-1,2,0,0,1,2,5,18,1,0,1,608011156
1,-2,1,2,206,-1,2,0,1,1,1,5,25,1,0,1,608011156
1,-2,1,2,206,365,1,0,0,1,2,5,25,0,0,1,608011156
1,-2,1,2,206,547,1,1,0,1,2,5,55,0,0,1,608011156
1,-2,1,2,207,-1,1,0,0,0,0,3,55,0,0,1,608011156
1,-2,1,2,207,-1,1,0,0,0,0,56,25,0,0,1,608011156
1,-2,1,2,207,-1,1,0,0,0,0,457,25,0,0,1,608011156
2,-2,1,2,207,-1,1,0,0,0,2,3,25,0,0,1,608011156
2,-2,1,2,207,-1,1,0,0,1,0,3,25,0,0,1,608011156
1,-2,1,2,207,-1,1,0,0,1,0,15,25,0,0,1,608011156
1,-2,1,2,207,-1,1,0,0,1,0,35,18,0,0,1,608011156
1,-2,1,2,207,-1,1,0,0,1,0,345,25,0,0,1,608011156
1,-2,1,2,207,-1,1,0,0,1,2,3,25,0,0,1,608011156
1,-2,1,2,207,-1,1,0,0,1,2,5,24,0,0,1,608011156
1,-2,1,2,207,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-2,1,2,207,-1,1,0,1,1,1,56,25,0,0,1,608011156
1,-2,1,2,207,-1,1,0,1,1,1,127,18,0,0,1,608011156
1,-2,1,2,207,-1,1,0,4,0,0,5,25,0,0,1,608011156
1,-2,1,2,207,30,1,0,0,0,0,3,25,0,0,1,608011156
1,-2,1,2,207,180,1,0,0,0,0,3,55,0,0,1,608011156
1,-2,1,2,215,-1,1,0,0,1,0,3,55,0,0,1,608011156
1,-2,1,2,215,-1,1,0,9,1,0,5,55,0,0,1,608011156
1,-2,1,2,225,-1,1,0,0,0,0,5,55,0,0,1,608011156
1,-2,1,2,302,-1,1,0,0,0,0,5,25,0,0,1,608011156
1,-2,1,2,302,-1,1,0,0,0,2,3,18,0,0,1,608011156
1,-2,1,2,302,-1,1,0,0,0,2,5,25,0,0,1,608011156
1,-2,1,2,302,-1,1,0,0,1,0,3,25,0,0,1,608011156
1,-2,1,2,302,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,-2,1,2,302,-1,1,0,1,1,0,124,25,0,0,1,608011156
1,-2,1,2,302,-1,1,1,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,302,-1,1,1,9,1,0,5,25,0,0,1,608011156
1,-2,1,2,302,-1,2,0,0,0,2,3,24,1,1,1,608011156
1,-2,1,2,302,-1,2,0,0,0,2,3,25,1,0,1,608011156
1,-2,1,2,302,-1,2,0,0,1,0,5,25,1,0,1,608011156
1,-2,1,2,302,-1,2,0,0,1,1,256,25,1,0,1,608011156
1,-2,1,2,302,90,1,1,1,1,0,5,55,0,0,1,608011156
1,-2,1,2,302,90,1,1,1,1,2,5,25,0,0,1,608011156
1,-2,1,2,302,365,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,302,365,1,0,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,302,365,1,0,0,1,0,37,24,0,0,1,608011156
1,-2,1,2,302,365,1,0,4,0,2,3,25,0,0,1,608011156
1,-2,1,2,302,365,2,0,1,1,0,3,24,1,0,1,608011156
1,-2,1,2,302,730,1,1,0,0,0,3,55,0,0,1,608011156
5,-2,1,2,312,-1,1,0,0,0,0,3,25,0,0,1,608011156
5,-2,1,2,312,-1,1,0,0,0,0,5,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,0,15,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,0,24,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,0,35,24,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,0,37,24,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,0,56,55,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,0,135,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,0,236,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,0,367,18,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,1,367,24,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,0,2,5,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,0,3,18,0,0,1,608011156
3,-2,1,2,312,-1,1,0,0,1,0,3,25,0,0,1,608011156
11,-2,1,2,312,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,0,6,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,0,15,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,0,16,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,0,36,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,0,56,55,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,0,234,24,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,1,3,55,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,1,25,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,1,34,55,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,1,56,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,1,126,55,0,0,1,608011156
2,-2,1,2,312,-1,1,0,0,1,2,3,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,2,5,18,0,0,1,608011156
3,-2,1,2,312,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,2,5,55,0,0,1,608011156
1,-2,1,2,312,-1,1,0,0,1,2,126,24,0,0,1,608011156
1,-2,1,2,312,-1,1,0,1,1,0,3,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,1,1,0,67,25,0,0,1,608011156
3,-2,1,2,312,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,1,1,2,27,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,4,0,0,46,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,9,1,0,5,25,0,0,1,608011156
1,-2,1,2,312,-1,1,0,9,1,2,5,24,0,0,1,608011156
1,-2,1,2,312,-1,2,0,0,0,0,3,24,1,0,1,608011156
1,-2,1,2,312,-1,2,0,0,0,0,3,25,1,0,1,608011156
1,-2,1,2,312,-1,2,0,0,0,0,3,25,1,1,1,608011156
1,-2,1,2,312,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,-2,1,2,312,-1,2,0,0,0,0,56,25,1,0,1,608011156
1,-2,1,2,312,-1,2,0,0,0,0,367,25,1,0,1,608011156
1,-2,1,2,312,-1,2,0,0,0,1,35,25,1,0,1,608011156
1,-2,1,2,312,-1,2,0,0,0,2,3,24,1,1,1,608011156
1,-2,1,2,312,-1,2,0,0,0,2,3,25,1,0,1,608011156
1,-2,1,2,312,-1,2,0,0,0,2,3,25,1,1,1,608011156
1,-2,1,2,312,-1,2,0,0,0,2,5,24,1,0,1,608011156
2,-2,1,2,312,-1,2,0,0,0,2,5,25,1,0,1,608011156
1,-2,1,2,312,-1,2,0,0,1,2,5,25,1,0,1,608011156
1,-2,1,2,312,-1,2,0,4,0,0,2,24,1,0,1,608011156
1,-2,1,2,312,-1,2,0,4,0,0,3,24,1,0,1,608011156
1,-2,1,2,312,-1,3,0,0,1,0,3,-1,0,0,1,608011156
1,-2,1,2,312,180,1,0,0,0,2,5,25,0,0,1,608011156
1,-2,1,2,312,180,1,0,0,1,0,3,25,0,0,1,608011156
1,-2,1,2,312,180,1,0,1,1,0,56,25,0,0,1,608011156
1,-2,1,2,312,180,1,0,1,1,2,5,25,0,0,1,608011156
1,-2,1,2,312,180,2,0,0,1,3,5,25,1,1,1,608011156
1,-2,1,2,312,365,1,0,0,0,0,3,24,0,0,1,608011156
1,-2,1,2,312,365,1,0,0,0,0,5,25,0,0,1,608011156
1,-2,1,2,312,365,1,0,0,0,2,17,25,0,0,1,608011156
1,-2,1,2,312,365,1,0,0,1,2,347,25,0,0,1,608011156
1,-2,1,2,312,365,1,0,1,1,0,6,55,0,0,1,608011156
1,-2,1,2,312,365,1,0,1,1,2,5,55,0,0,1,608011156
1,-2,1,2,312,365,1,0,1,1,2,56,18,0,0,1,608011156
1,-2,1,2,312,365,1,0,4,0,0,5,25,0,0,1,608011156
1,-2,1,2,312,365,1,0,4,0,2,5,55,0,0,1,608011156
1,-2,1,2,312,365,2,0,0,0,2,3,25,1,0,1,608011156
1,-2,1,2,312,547,1,0,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,312,547,1,0,0,1,2,356,25,0,0,1,608011156
1,-2,1,2,312,547,1,0,1,1,0,1,25,0,0,1,608011156
1,-2,1,2,312,547,2,0,4,0,0,15,25,1,0,1,608011156
1,-2,1,2,312,547,2,0,4,0,0,56,18,1,0,1,608011156
1,-2,1,2,312,730,1,0,1,1,0,5,25,0,0,1,608011156
1,-2,1,2,312,730,1,0,9,1,1,136,25,0,0,1,608011156
1,-2,1,2,312,730,1,0,9,1,2,5,18,0,0,1,608011156
1,-2,1,2,312,730,2,0,0,1,2,5,25,1,0,1,608011156
1,-2,1,2,312,730,2,0,9,1,2,3,25,1,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,3,24,0,0,1,608011156
9,-2,1,2,313,-1,1,0,0,0,0,3,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,5,18,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,5,24,0,0,1,608011156
10,-2,1,2,313,-1,1,0,0,0,0,5,25,0,0,1,608011156
2,-2,1,2,313,-1,1,0,0,0,0,5,55,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,17,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,23,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,36,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,137,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,145,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,0,567,24,0,0,1,608011156
4,-2,1,2,313,-1,1,0,0,0,2,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,2,5,25,1,0,1,608011156
1,-2,1,2,313,-1,1,0,0,0,2,167,25,0,0,1,608011156
2,-2,1,2,313,-1,1,0,0,1,0,3,25,0,0,1,608011156
2,-2,1,2,313,-1,1,0,0,1,0,3,55,0,0,1,608011156
2,-2,1,2,313,-1,1,0,0,1,0,5,18,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,0,5,24,0,0,1,608011156
7,-2,1,2,313,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,0,7,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,0,67,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,0,246,25,0,0,1,608011156
2,-2,1,2,313,-1,1,0,0,1,1,3,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,1,3,55,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,1,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,1,15,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,2,3,55,0,0,1,608011156
11,-2,1,2,313,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,2,5,55,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,2,257,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,0,1,2,567,25,0,0,1,608011156
2,-2,1,2,313,-1,1,0,1,1,0,3,25,0,0,1,608011156
2,-2,1,2,313,-1,1,0,1,1,0,3,55,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,0,5,18,0,0,1,608011156
3,-2,1,2,313,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,0,5,55,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,0,36,25,0,0,1,608011156
2,-2,1,2,313,-1,1,0,1,1,0,56,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,0,124,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,1,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,1,124,25,0,0,1,608011156
4,-2,1,2,313,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,2,15,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,2,98,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,1,1,2,167,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,4,0,0,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,4,0,0,12,55,0,0,1,608011156
2,-2,1,2,313,-1,1,0,4,0,0,36,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,4,0,0,98,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,4,0,0,346,25,0,0,1,608011156
2,-2,1,2,313,-1,1,0,4,0,2,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,6,1,0,57,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,6,1,0,146,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,9,1,0,5,25,0,0,1,608011156
1,-2,1,2,313,-1,1,0,9,1,1,5,55,0,0,1,608011156
2,-2,1,2,313,-1,1,1,1,1,0,5,55,0,0,1,608011156
1,-2,1,2,313,-1,1,1,1,1,0,46,25,0,0,1,608011156
3,-2,1,2,313,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,0,25,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,0,356,24,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,1,3,24,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,1,3,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,1,5,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,1,5,25,1,1,1,608011156
1,-2,1,2,313,-1,2,0,0,0,1,235,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,2,5,24,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,2,5,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,0,2,56,25,1,0,1,608011156
2,-2,1,2,313,-1,2,0,0,1,0,3,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,1,1,5,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,1,1,5,25,1,1,1,608011156
1,-2,1,2,313,-1,2,0,0,1,2,5,24,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,1,2,5,25,0,0,1,608011156
3,-2,1,2,313,-1,2,0,0,1,2,5,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,0,1,2,167,25,1,0,1,608011156
2,-2,1,2,313,-1,2,0,1,1,0,5,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,4,0,2,5,25,1,0,1,608011156
1,-2,1,2,313,-1,2,0,4,0,2,36,24,1,0,1,608011156
1,-2,1,2,313,-1,3,0,0,1,0,5,-1,0,0,1,608011156
1,-2,1,2,313,-1,3,0,0,1,0,46,-1,0,0,1,608011156
1,-2,1,2,313,-1,3,0,0,1,1,35,-1,0,0,1,608011156
1,-2,1,2,313,60,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,313,60,1,0,1,1,0,5,55,0,0,1,608011156
1,-2,1,2,313,60,1,0,1,1,0,126,25,0,0,1,608011156
1,-2,1,2,313,90,1,0,0,1,0,3,25,0,0,1,608011156
1,-2,1,2,313,90,1,0,0,1,0,5,18,0,0,1,608011156
1,-2,1,2,313,90,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,313,90,1,0,1,1,2,467,25,0,0,1,608011156
1,-2,1,2,313,90,1,0,4,0,0,123,55,0,0,1,608011156
1,-2,1,2,313,90,1,0,4,0,2,135,25,0,0,1,608011156
1,-2,1,2,313,180,1,0,0,0,0,56,25,0,0,1,608011156
1,-2,1,2,313,180,1,0,0,1,2,5,25,0,0,1,608011156
1,-2,1,2,313,180,1,0,1,1,0,3,24,0,0,1,608011156
1,-2,1,2,313,180,1,0,1,1,1,15,25,0,0,1,608011156
1,-2,1,2,313,180,1,0,6,1,0,567,25,0,0,1,608011156
3,-2,1,2,313,365,1,0,0,0,0,5,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,0,0,0,5,55,0,0,1,608011156
1,-2,1,2,313,365,1,0,0,0,2,5,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,313,365,1,0,0,1,0,467,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,0,1,1,5,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,0,1,2,5,25,0,0,1,608011156
2,-2,1,2,313,365,1,0,1,1,0,5,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,1,1,1,5,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,1,1,1,247,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,4,0,0,5,25,0,0,1,608011156
1,-2,1,2,313,365,1,0,4,0,2,5,25,0,0,1,608011156
1,-2,1,2,313,365,2,0,0,0,0,3,18,1,0,1,608011156
1,-2,1,2,313,365,2,0,0,0,0,3,25,1,0,1,608011156
1,-2,1,2,313,365,2,0,0,0,2,3,25,1,1,1,608011156
1,-2,1,2,313,365,2,0,0,1,2,456,25,1,0,1,608011156
1,-2,1,2,313,365,2,0,1,1,1,35,25,1,0,1,608011156
1,-2,1,2,313,547,1,0,0,0,0,3,25,0,0,1,608011156
1,-2,1,2,313,547,1,0,0,0,2,5,25,0,0,1,608011156
1,-2,1,2,313,547,1,0,0,1,0,25,25,0,0,1,608011156
1,-2,1,2,313,547,1,0,0,1,2,15,18,0,0,1,608011156
1,-2,1,2,313,547,1,0,1,1,0,5,25,0,0,1,608011156
1,-2,1,2,313,547,1,0,1,1,0,37,25,0,0,1,608011156
1,-2,1,2,313,547,1,0,4,0,0,3,25,0,0,1,608011156
1,-2,1,2,313,547,1,0,4,0,0,26,25,0,0,1,608011156
1,-2,1,2,313,547,1,0,4,0,2,5,25,0,0,1,608011156
1,-2,1,2,313,547,2,0,0,0,2,3,25,1,0,1,608011156
1,-2,1,2,313,547,2,0,0,1,1,5,25,1,0,1,608011156
1,-2,1,2,313,730,1,0,1,1,0,14,25,0,0,1,608011156
1,-2,1,2,313,730,1,0,1,1,0,126,55,0,0,1,608011156
1,-2,1,2,313,730,1,0,4,0,0,3,24,0,0,1,608011156
1,-2,1,2,314,-1,1,0,0,0,0,5,25,0,0,1,608011156
1,-2,1,2,314,-1,1,0,0,0,0,5,55,0,0,1,608011156
1,-2,1,2,314,-1,1,0,0,0,0,56,55,0,0,1,608011156
1,-2,1,2,314,-1,1,0,0,0,2,5,55,0,0,1,608011156
1,-2,1,2,314,-1,1,0,0,1,0,1,25,0,0,1,608011156
1,-2,1,2,314,-1,1,0,0,1,0,3,25,0,0,1,608011156
2,-2,1,2,314,-1,1,0,0,1,0,5,25,0,0,1,608011156
2,-2,1,2,314,-1,1,0,0,1,0,5,55,0,0,1,608011156
2,-2,1,2,314,-1,1,0,0,1,2,5,25,0,0,1,608011156
2,-2,1,2,314,-1,1,0,1,1,0,5,55,0,0,1,608011156
1,-2,1,2,314,-1,1,0,4,0,1,5,25,0,0,1,608011156
1,-2,1,2,314,-1,1,0,4,0,2,5,55,0,0,1,608011156
2,-2,1,2,314,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,-2,1,2,314,-1,2,0,0,0,1,5,25,1,0,1,608011156
1,-2,1,2,314,-1,2,0,0,1,1,3,25,1,0,1,608011156
1,-2,1,2,314,-1,2,0,0,1,2,5,25,1,0,1,608011156
1,-2,1,2,314,-1,2,0,4,0,2,5,25,1,1,1,608011156
1,-2,1,2,314,-1,2,1,0,0,2,5,25,1,1,1,608011156
1,-2,1,2,314,90,1,0,0,1,1,37,55,0,0,1,608011156
1,-2,1,2,314,180,1,0,0,0,0,5,55,0,0,1,608011156
1,-2,1,2,314,180,1,0,1,1,2,1,25,0,0,1,608011156
1,-2,1,2,314,365,1,0,0,0,0,3,25,0,0,1,608011156
1,-2,1,2,314,365,1,0,0,1,0,3,55,0,0,1,608011156
1,-2,1,2,314,365,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,314,365,1,0,0,1,1,5,25,0,0,1,608011156
1,-2,1,2,314,365,1,1,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,314,365,2,0,0,1,2,5,25,1,0,1,608011156
1,-2,1,2,314,547,1,0,0,0,0,3,55,0,0,1,608011156
1,-2,1,2,314,547,1,0,1,1,0,135,55,0,0,1,608011156
1,-2,1,2,314,730,1,0,0,0,0,5,25,0,0,1,608011156
1,-2,1,2,314,730,1,0,0,1,2,5,25,0,0,1,608011156
1,-2,1,2,329,-1,1,0,0,0,0,3,25,0,0,1,608011156
1,-2,1,2,329,-1,1,0,0,1,0,5,24,0,0,1,608011156
1,-2,1,2,329,-1,1,0,1,1,0,3,25,0,0,1,608011156
1,-2,1,2,329,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,-2,1,2,329,365,1,0,1,1,0,247,25,0,0,1,608011156
1,-2,1,2,332,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,-2,1,2,332,547,1,0,0,0,2,5,25,0,0,1,608011156
3,-2,1,2,410,-1,1,0,0,0,0,3,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,0,3,55,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,0,5,24,0,0,1,608011156
8,-2,1,2,410,-1,1,0,0,0,0,5,25,0,0,1,608011156
4,-2,1,2,410,-1,1,0,0,0,0,5,55,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,0,13,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,0,25,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,0,36,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,0,98,24,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,0,267,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,1,3,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,1,56,25,0,0,1,608011156
2,-2,1,2,410,-1,1,0,0,0,2,3,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,2,5,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,2,5,55,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,2,23,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,2,35,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,2,56,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,0,3,3,55,0,0,1,608011156
2,-2,1,2,410,-1,1,0,0,1,0,1,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,0,2,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,0,3,25,0,0,1,608011156
2,-2,1,2,410,-1,1,0,0,1,0,3,55,0,0,1,608011156
13,-2,1,2,410,-1,1,0,0,1,0,5,25,0,0,1,608011156
6,-2,1,2,410,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,0,15,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,0,135,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,0,246,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,1,5,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,1,15,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,2,1,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,2,3,25,0,0,1,608011156
4,-2,1,2,410,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,2,35,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,2,47,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,0,1,2,123,25,0,0,1,608011156
3,-2,1,2,410,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,1,1,0,36,55,0,0,1,608011156
1,-2,1,2,410,-1,1,0,1,1,1,1,25,0,0,1,608011156
2,-2,1,2,410,-1,1,0,1,1,1,5,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,1,1,2,5,55,0,0,1,608011156
1,-2,1,2,410,-1,1,0,1,1,2,167,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,4,0,0,56,55,0,0,1,608011156
1,-2,1,2,410,-1,1,0,4,0,2,3,55,0,0,1,608011156
1,-2,1,2,410,-1,1,0,4,0,2,5,24,0,0,1,608011156
1,-2,1,2,410,-1,1,0,4,0,2,35,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,6,1,0,5,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,9,1,0,5,25,0,0,1,608011156
1,-2,1,2,410,-1,1,0,9,1,2,3,55,0,0,1,608011156
1,-2,1,2,410,-1,1,1,0,0,0,3,24,0,0,1,608011156
1,-2,1,2,410,-1,1,1,0,1,0,5,55,0,0,1,608011156
1,-2,1,2,410,-1,1,1,0,1,0,16,25,0,0,1,608011156
1,-2,1,2,410,-1,1,1,1,1,2,5,25,0,0,1,608011156
2,-2,1,2,410,-1,2,0,0,0,0,3,25,1,0,1,608011156
2,-2,1,2,410,-1,2,0,0,0,0,3,25,1,1,1,608011156
4,-2,1,2,410,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,-2,1,2,410,-1,2,0,0,0,0,37,25,1,0,1,608011156
1,-2,1,2,410,-1,2,0,0,0,1,3,25,1,1,1,608011156
2,-2,1,2,410,-1,2,0,0,0,2,3,25,1,0,1,608011156
3,-2,1,2,410,-1,2,0,0,0,2,5,25,1,0,1,608011156
1,-2,1,2,410,-1,2,0,0,0,2,5,25,1,1,1,608011156
2,-2,1,2,410,-1,2,0,0,1,0,56,25,1,0,1,608011156
1,-2,1,2,410,-1,2,0,0,1,2,5,25,1,0,1,608011156
1,-2,1,2,410,-1,2,0,0,1,2,5,25,1,1,1,608011156
