ExitID,EnrollmentID,PersonalID,ExitDate,Destination,DestinationSubsidyType,OtherDestination,HousingAssessment,SubsidyInformation,ProjectCompletionStatus,EarlyExitReason,ExchangeForSex,ExchangeForSexPastThreeMonths,CountOfExchangeForSex,AskedOrForcedToExchangeForSex,AskedOrForcedToExchangeForSexPastThreeMonths,WorkplaceViolenceThreats,WorkplacePromiseDifference,CoercedToContinueWork,LaborExploitPastThreeMonths,CounselingReceived,IndividualCounseling,FamilyCounseling,GroupCounseling,SessionCountAtExit,PostExitCounselingPlan,SessionsInPlan,DestinationSafeClient,DestinationSafeWorker,PosAdultConnections,PosPeerConnections,PosCommunityConnections,AftercareDate,AftercareProvided,EmailSocialMedia,Telephone,InPersonIndividual,InPersonGroup,CMExitReason,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"NBN10511198","NBN10511198","C13164",2023-09-22,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-18 00:00:00,2023-09-23 12:16:10,"NBN105U",,"LSAv8TestJul271308"
"NBN10511207","NBN10511207","C22635",2023-10-07,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-25 00:00:00,2023-10-20 19:53:46,"NBN105U",,"LSAv8TestJul271308"
"NBN10511208","NBN10511208","C18762",2023-10-01,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23 00:00:00,2023-11-24 16:06:49,"NBN105U",,"LSAv8TestJul271308"
"NBN10511217","NBN10511217","C16596",2023-09-16,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16 00:00:00,2023-09-17 21:49:19,"NBN105U",,"LSAv8TestJul271308"
"NBN10511225","NBN10511225","C12777",2023-09-28,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-28 00:00:00,2023-10-03 10:38:36,"NBN105U",,"LSAv8TestJul271308"
"NBN10511226","NBN10511226","C15156",2023-11-01,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-20 00:00:00,2023-10-20 17:29:56,"NBN105U",,"LSAv8TestJul271308"
"NBN10511228","NBN10511228","C23157",2023-10-08,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-26 00:00:00,2023-11-18 14:55:48,"NBN105U",,"LSAv8TestJul271308"
"NBN10511248","NBN10511248","C20736",2023-10-03,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-21 00:00:00,2023-11-18 15:03:43,"NBN105U",,"LSAv8TestJul271308"
"NBN10511263","NBN10511263","C21888",2023-09-29,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29 00:00:00,2023-10-03 11:26:39,"NBN105U",,"LSAv8TestJul271308"
"NBN10511284","NBN10511284","C20925",2023-09-20,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-20 00:00:00,2023-09-25 06:04:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511289","NBN10511289","C20886",2023-09-26,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-26 00:00:00,2023-11-24 16:13:43,"NBN105U",,"LSAv8TestJul271308"
"NBN10511348","NBN10511348","C22047",2023-12-12,435,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30 00:00:00,2023-12-01 12:41:21,"NBN105U",,"LSAv8TestJul271308"
"NBN10511354","NBN10511354","C12678",2023-10-14,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-14 00:00:00,2023-10-17 21:54:26,"NBN105U",,"LSAv8TestJul271308"
"NBN10511385","NBN10511385","C19626",2023-09-28,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-28 00:00:00,2023-10-20 17:02:53,"NBN105U",,"LSAv8TestJul271308"
"NBN10511387","NBN10511387","C16596",2023-11-13,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13 00:00:00,2023-11-27 14:20:32,"NBN105U",,"LSAv8TestJul271308"
"NBN10511388","NBN10511388","C13986",2023-10-10,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-28 00:00:00,2023-09-28 23:22:14,"NBN105U",,"LSAv8TestJul271308"
"NBN10511389","NBN10511389","C16278",2023-10-06,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-06 00:00:00,2023-10-07 12:41:42,"NBN105U",,"LSAv8TestJul271308"
"NBN10511404","NBN10511404","C15660",2023-10-03,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29 00:00:00,2023-10-02 17:22:09,"NBN105U",,"LSAv8TestJul271308"
"NBN10511405","NBN10511405","C21621",2023-10-12,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30 00:00:00,2023-10-07 16:09:29,"NBN105U",,"LSAv8TestJul271308"
"NBN10511406","NBN10511406","C22194",2023-10-11,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29 00:00:00,2023-11-11 17:32:24,"NBN105U",,"LSAv8TestJul271308"
"NBN10511415","NBN10511415","C22125",2023-11-03,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-07 16:13:59,"NBN105U",,"LSAv8TestJul271308"
"NBN10511416","NBN10511416","C22122",2023-11-03,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-07 16:13:59,"NBN105U",,"LSAv8TestJul271308"
"NBN10511463","NBN10511463","C21570",2023-09-30,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30 00:00:00,2023-10-01 05:05:59,"NBN105U",,"LSAv8TestJul271308"
"NBN10511464","NBN10511464","C11043",2023-10-05,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-05 00:00:00,2023-10-05 20:55:08,"NBN105U",,"LSAv8TestJul271308"
"NBN10511495","NBN10511495","C22197",2023-10-11,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07 00:00:00,2023-10-08 15:02:37,"NBN105U",,"LSAv8TestJul271308"
"NBN10511496","NBN10511496","C21570",2023-10-11,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07 00:00:00,2023-12-19 13:15:51,"NBN105U",,"LSAv8TestJul271308"
"NBN10511515","NBN10511515","C15888",2023-10-09,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-09 00:00:00,2023-11-01 17:42:23,"NBN105U",,"LSAv8TestJul271308"
"NBN10511566","NBN10511566","C22260",2023-10-20,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-08 00:00:00,2023-11-01 17:38:49,"NBN105U",,"LSAv8TestJul271308"
"NBN10511567","NBN10511567","C22257",2023-10-20,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-08 00:00:00,2023-11-01 17:38:49,"NBN105U",,"LSAv8TestJul271308"
"NBN10511568","NBN10511568","C22263",2023-10-20,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-08 00:00:00,2023-11-01 17:38:49,"NBN105U",,"LSAv8TestJul271308"
"NBN10511635","NBN10511635","C22341",2023-10-27,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-15 00:00:00,2023-10-15 21:10:34,"NBN105U",,"LSAv8TestJul271308"
"NBN10511678","NBN10511678","C21612",2023-11-13,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01 00:00:00,2023-11-10 17:34:30,"NBN105U",,"LSAv8TestJul271308"
"NBN10511679","NBN10511679","C22470",2023-10-12,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-12 00:00:00,2023-10-14 18:18:29,"NBN105U",,"LSAv8TestJul271308"
"NBN10511680","NBN10511680","C22338",2023-10-26,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-14 00:00:00,2023-10-14 19:08:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511716","NBN10511716","C15888",2023-11-01,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-20 00:00:00,2023-11-01 17:41:59,"NBN105U",,"LSAv8TestJul271308"
"NBN10511756","NBN10511756","C17169",2023-12-26,435,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-14 00:00:00,2023-12-17 16:53:54,"NBN105U",,"LSAv8TestJul271308"
"NBN10511785","NBN10511785","C22500",2023-11-06,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25 00:00:00,2023-11-11 18:44:57,"NBN105U",,"LSAv8TestJul271308"
"NBN10511811","NBN10511811","C22473",2023-10-15,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-15 00:00:00,2023-12-18 09:51:10,"NBN105U",,"LSAv8TestJul271308"
"NBN10511830","NBN10511830","C15339",2024-01-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-29 00:00:00,2024-02-04 00:35:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511831","NBN10511831","C19425",2024-01-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-29 00:00:00,2024-02-04 00:35:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511832","NBN10511832","C16380",2024-01-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-29 00:00:00,2024-02-04 00:35:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511833","NBN10511833","C15351",2024-01-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-29 00:00:00,2024-02-04 00:35:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511834","NBN10511834","C15348",2024-01-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-29 00:00:00,2024-02-04 00:35:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511835","NBN10511835","C15345",2024-01-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-29 00:00:00,2024-02-04 00:35:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511836","NBN10511836","C19338",2024-01-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-29 00:00:00,2024-02-04 00:35:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10511837","NBN10511837","C21570",2023-10-27,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-15 00:00:00,2023-10-20 19:17:38,"NBN105U",,"LSAv8TestJul271308"
"NBN10511880","NBN10511880","C22197",2023-10-16,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-16 00:00:00,2023-10-19 11:29:43,"NBN105U",,"LSAv8TestJul271308"
"NBN10511895","NBN10511895","C19992",2023-10-31,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-19 00:00:00,2023-12-03 12:21:04,"NBN105U",,"LSAv8TestJul271308"
"NBN10511896","NBN10511896","C13485",2024-01-02,435,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-21 00:00:00,2023-12-30 19:23:53,"NBN105U",,"LSAv8TestJul271308"
"NBN10511918","NBN10511918","C22212",2023-11-10,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-29 00:00:00,2023-10-29 13:18:00,"NBN105U",,"LSAv8TestJul271308"
"NBN10511941","NBN10511941","C22470",2023-10-19,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-19 00:00:00,2023-10-20 19:10:23,"NBN105U",,"LSAv8TestJul271308"
"NBN10511971","NBN10511971","C22611",2023-11-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-17 00:00:00,2023-11-18 15:10:07,"NBN105U",,"LSAv8TestJul271308"
"NBN10512012","NBN10512012","C17616",2023-11-03,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-22 00:00:00,2023-11-01 16:52:51,"NBN105U",,"LSAv8TestJul271308"
"NBN10512034","NBN10512034","C22635",2023-11-03,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-22 00:00:00,2023-11-01 16:53:56,"NBN105U",,"LSAv8TestJul271308"
"NBN10512061","NBN10512061","C15315",2023-10-24,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-24 00:00:00,2023-10-25 06:15:57,"NBN105U",,"LSAv8TestJul271308"
"NBN10512062","NBN10512062","C20760",2023-11-16,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-16 00:00:00,2023-11-18 15:32:55,"NBN105U",,"LSAv8TestJul271308"
"NBN10512063","NBN10512063","C14991",2023-12-06,435,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-24 00:00:00,2023-12-02 12:34:08,"NBN105U",,"LSAv8TestJul271308"
"NBN10512104","NBN10512104","C22698",2023-10-25,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25 00:00:00,2023-11-07 16:45:23,"NBN105U",,"LSAv8TestJul271308"
"NBN10512106","NBN10512106","C22893",2023-11-06,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25 00:00:00,2023-11-07 16:08:43,"NBN105U",,"LSAv8TestJul271308"
"NBN10512124","NBN10512124","C21465",2023-11-06,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25 00:00:00,2023-11-10 15:53:34,"NBN105U",,"LSAv8TestJul271308"
"NBN10512126","NBN10512126","C11298",2023-10-25,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25 00:00:00,2023-11-01 14:03:34,"NBN105U",,"LSAv8TestJul271308"
"NBN10512131","NBN10512131","C15315",2023-11-07,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-26 00:00:00,2023-11-11 18:09:52,"NBN105U",,"LSAv8TestJul271308"
"NBN10512174","NBN10512174","C22788",2023-11-10,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-29 00:00:00,2023-11-07 16:42:06,"NBN105U",,"LSAv8TestJul271308"
"NBN10512225","NBN10512225","C22773",2023-12-29,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-17 00:00:00,2023-12-18 14:26:21,"NBN105U",,"LSAv8TestJul271308"
"NBN10512262","NBN10512262","C20151",2023-11-07,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-06 17:27:18,"NBN105U",,"LSAv8TestJul271308"
"NBN10512324","NBN10512324","C22596",2023-11-21,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-09 00:00:00,2023-11-11 12:26:43,"NBN105U",,"LSAv8TestJul271308"
"NBN10512326","NBN10512326","C11889",2023-11-12,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-04 00:00:00,2023-11-11 12:33:46,"NBN105U",,"LSAv8TestJul271308"
"NBN10512327","NBN10512327","C22080",2023-11-04,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-04 00:00:00,2023-11-11 12:58:05,"NBN105U",,"LSAv8TestJul271308"
"NBN10512391","NBN10512391","C20349",2023-12-12,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30 00:00:00,2023-12-13 18:28:19,"NBN105U",,"LSAv8TestJul271308"
"NBN10512392","NBN10512392","C22809",2023-12-06,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-24 00:00:00,2023-11-27 13:58:25,"NBN105U",,"LSAv8TestJul271308"
"NBN10512400","NBN10512400","C22122",2023-11-13,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13 00:00:00,2023-12-13 22:18:24,"NBN105U",,"LSAv8TestJul271308"
"NBN10512402","NBN10512402","C22125",2023-11-13,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13 00:00:00,2023-12-13 22:18:24,"NBN105U",,"LSAv8TestJul271308"
"NBN10512418","NBN10512418","C16011",2023-11-06,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-06 00:00:00,2023-11-12 14:21:22,"NBN105U",,"LSAv8TestJul271308"
"NBN10512443","NBN10512443","C21570",2023-11-20,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08 00:00:00,2023-11-10 15:57:45,"NBN105U",,"LSAv8TestJul271308"
"NBN10512444","NBN10512444","C13497",2023-11-09,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-09 00:00:00,2023-11-10 04:44:26,"NBN105U",,"LSAv8TestJul271308"
"NBN10512448","NBN10512448","C12378",2024-01-17,435,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-05 00:00:00,2024-01-05 19:22:33,"NBN105U",,"LSAv8TestJul271308"
"NBN10512551","NBN10512551","C22695",2023-11-12,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-12 00:00:00,2023-11-26 17:03:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10512594","NBN10512594","C15150",2024-01-22,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-22 00:00:00,2024-02-15 15:12:13,"NBN105U",,"LSAv8TestJul271308"
"NBN10512629","NBN10512629","C23022",2023-11-14,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 00:00:00,2024-05-05 16:32:53,"NBN105U",,"LSAv8TestJul271308"
"NBN10512631","NBN10512631","C14007",2023-11-29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-17 00:00:00,2023-11-19 15:08:23,"NBN105U",,"LSAv8TestJul271308"
"NBN10512633","NBN10512633","C11340",2023-11-22,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-22 00:00:00,2023-11-27 14:27:34,"NBN105U",,"LSAv8TestJul271308"
"NBN10512675","NBN10512675","C13074",2023-12-11,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-11 00:00:00,2023-12-11 20:55:30,"NBN105U",,"LSAv8TestJul271308"
"NBN10512676","NBN10512676","C18156",2023-11-14,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 00:00:00,2023-11-19 15:19:07,"NBN105U",,"LSAv8TestJul271308"
"NBN10512678","NBN10512678","C11889",2023-11-14,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 00:00:00,2023-11-14 04:08:44,"NBN105U",,"LSAv8TestJul271308"
"NBN10512712","NBN10512712","C14694",2023-11-28,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-16 00:00:00,2023-11-17 15:59:43,"NBN105U",,"LSAv8TestJul271308"
"NBN10512713","NBN10512713","C16287",2023-12-01,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-19 00:00:00,2023-11-19 15:12:16,"NBN105U",,"LSAv8TestJul271308"
"NBN10512714","NBN10512714","C14697",2023-11-28,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-16 00:00:00,2023-11-17 16:07:38,"NBN105U",,"LSAv8TestJul271308"
"NBN10512722","NBN10512722","C18156",2023-12-01,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-19 00:00:00,2023-12-02 17:42:19,"NBN105U",,"LSAv8TestJul271308"
"NBN10512734","NBN10512734","C17544",2023-11-30,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30 00:00:00,2023-12-09 18:24:39,"NBN105U",,"LSAv8TestJul271308"
"NBN10512736","NBN10512736","C17547",2023-11-30,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30 00:00:00,2023-12-09 18:24:39,"NBN105U",,"LSAv8TestJul271308"
"NBN10512743","NBN10512743","C22122",2023-12-13,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-01 00:00:00,2023-12-01 13:21:39,"NBN105U",,"LSAv8TestJul271308"
"NBN10512745","NBN10512745","C22125",2023-12-13,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-01 00:00:00,2023-12-01 13:21:39,"NBN105U",,"LSAv8TestJul271308"
"NBN10512788","NBN10512788","C22389",2023-12-05,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-23 00:00:00,2023-12-02 11:55:04,"NBN105U",,"LSAv8TestJul271308"
"NBN10512789","NBN10512789","C23394",2023-12-05,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-23 00:00:00,2023-12-02 11:55:04,"NBN105U",,"LSAv8TestJul271308"
"NBN10512790","NBN10512790","C22395",2023-12-05,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-23 00:00:00,2023-12-02 11:55:04,"NBN105U",,"LSAv8TestJul271308"
"NBN10512791","NBN10512791","C22392",2023-12-05,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-23 00:00:00,2023-12-02 11:55:04,"NBN105U",,"LSAv8TestJul271308"
"NBN10512792","NBN10512792","C22398",2023-12-05,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-23 00:00:00,2023-12-02 11:55:04,"NBN105U",,"LSAv8TestJul271308"
"NBN10512795","NBN10512795","C23298",2024-01-02,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-21 00:00:00,2023-12-23 04:36:04,"NBN105U",,"LSAv8TestJul271308"
"NBN10512852","NBN10512852","C18894",2023-11-21,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-21 00:00:00,2023-11-25 14:43:42,"NBN105U",,"LSAv8TestJul271308"
"NBN10512855","NBN10512855","C14781",2023-12-09,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-27 00:00:00,2023-12-01 13:26:27,"NBN105U",,"LSAv8TestJul271308"
"NBN10512896","NBN10512896","C22785",2023-12-07,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-25 00:00:00,2023-11-27 14:12:15,"NBN105U",,"LSAv8TestJul271308"
"NBN10512942","NBN10512942","C18894",2023-12-06,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-24 00:00:00,2023-11-27 13:55:44,"NBN105U",,"LSAv8TestJul271308"
"NBN10512947","NBN10512947","C23196",2023-12-13,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-01 00:00:00,2023-12-01 13:12:43,"NBN105U",,"LSAv8TestJul271308"
"NBN10512948","NBN10512948","C23349",2024-01-05,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-24 00:00:00,2023-12-30 19:15:59,"NBN105U",,"LSAv8TestJul271308"
"NBN10512977","NBN10512977","C22086",2023-12-09,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-27 00:00:00,2023-12-17 11:29:47,"NBN105U",,"LSAv8TestJul271308"
"NBN10512978","NBN10512978","C22089",2023-12-09,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-27 00:00:00,2023-12-17 11:29:00,"NBN105U",,"LSAv8TestJul271308"
"NBN10512979","NBN10512979","C22092",2023-12-09,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-27 00:00:00,2023-12-17 11:29:47,"NBN105U",,"LSAv8TestJul271308"
"NBN10513000","NBN10513000","C11172",2023-11-28,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-28 00:00:00,2023-11-29 08:08:05,"NBN105U",,"LSAv8TestJul271308"
"NBN10513017","NBN10513017","C11889",2023-11-27,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-27 00:00:00,2023-12-13 18:29:55,"NBN105U",,"LSAv8TestJul271308"
"NBN10513060","NBN10513060","C13947",2024-01-26,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-14 00:00:00,2025-08-11 12:42:56,"NBN105U",,"LSAv8TestJul271308"
"NBN10513061","NBN10513061","C13956",2024-01-26,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-14 00:00:00,2025-08-11 12:42:55,"NBN105U",,"LSAv8TestJul271308"
"NBN10513062","NBN10513062","C14703",2024-01-26,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-14 00:00:00,2025-08-11 12:42:56,"NBN105U",,"LSAv8TestJul271308"
"NBN10513063","NBN10513063","C13953",2024-01-26,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-14 00:00:00,2025-08-11 12:42:55,"NBN105U",,"LSAv8TestJul271308"
"NBN10513064","NBN10513064","C13950",2024-01-26,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-14 00:00:00,2025-08-11 12:42:55,"NBN105U",,"LSAv8TestJul271308"
"NBN10513085","NBN10513085","C23343",2024-01-26,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-14 00:00:00,2024-01-15 05:48:21,"NBN105U",,"LSAv8TestJul271308"
"NBN10513086","NBN10513086","C23346",2023-12-17,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-05 00:00:00,2023-12-13 22:46:58,"NBN105U",,"LSAv8TestJul271308"
"NBN10513105","NBN10513105","C23022",2023-12-23,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-11 00:00:00,2023-12-17 17:10:34,"NBN105U",,"LSAv8TestJul271308"
"NBN10513117","NBN10513117","C17544",2024-01-31,435,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19 00:00:00,2024-05-05 15:59:28,"NBN105U",,"LSAv8TestJul271308"
"NBN10513118","NBN10513118","C17547",2024-01-31,435,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19 00:00:00,2024-05-05 15:59:28,"NBN105U",,"LSAv8TestJul271308"
"NBN10513172","NBN10513172","C23481",2023-12-15,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-11 00:00:00,2023-12-16 17:42:13,"NBN105U",,"LSAv8TestJul271308"
"NBN10513173","NBN10513173","C23484",2023-12-23,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-11 00:00:00,2023-12-16 17:42:13,"NBN105U",,"LSAv8TestJul271308"
"NBN10513174","NBN10513174","C23487",2023-12-23,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-11 00:00:00,2023-12-16 17:42:13,"NBN105U",,"LSAv8TestJul271308"
"NBN10513220","NBN10513220","C18048",2023-12-13,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-09 00:00:00,2024-01-01 14:44:13,"NBN105U",,"LSAv8TestJul271308"
