HoHID,HHType,Cohort,StartDate,EndDate,Step
"C13260",1,1,2024-08-18,2024-08-24,"6.12.2.b"
"C13260",1,1,2025-06-04,2025-06-10,"6.12.2.b"
"C13260",1,1,2025-06-05,2025-06-11,"6.12.2.b"
"C13260",1,1,2025-06-07,2025-06-13,"6.12.2.b"
"C13260",1,1,2025-06-09,2025-06-15,"6.12.2.b"
"C13260",1,1,2025-06-10,2025-06-16,"6.12.2.b"
"C13260",1,1,2025-06-11,2025-06-17,"6.12.2.b"
"C13260",1,1,2025-06-13,2025-06-19,"6.12.2.b"
"C13260",1,1,2025-06-15,2025-06-21,"6.12.2.b"
"C13260",1,1,2025-06-18,2025-06-24,"6.12.2.b"
"C13260",1,1,2025-06-18,2025-11-19,"6.12.2.a"
"C13260",1,1,2025-06-19,2025-06-25,"6.12.2.b"
"C13260",1,1,2025-06-20,2025-06-26,"6.12.2.b"
"C13260",1,1,2025-06-21,2025-06-27,"6.12.2.b"
"C13260",1,1,2025-06-22,2025-06-28,"6.12.2.b"
"C13260",1,1,2025-06-24,2025-06-30,"6.12.2.b"
"C13260",1,1,2025-06-26,2025-07-02,"6.12.2.b"
"C13260",1,1,2025-06-27,2025-07-03,"6.12.2.b"
"C13260",1,1,2025-06-28,2025-07-04,"6.12.2.b"
"C13260",1,1,2025-06-29,2025-07-05,"6.12.2.b"
"C13260",1,1,2025-07-01,2025-07-07,"6.12.2.b"
"C13260",1,1,2025-07-02,2025-07-08,"6.12.2.b"
"C13260",1,1,2025-07-03,2025-07-09,"6.12.2.b"
"C13260",1,1,2025-07-04,2025-07-10,"6.12.2.b"
"C13260",1,1,2025-07-05,2025-07-11,"6.12.2.b"
"C13260",1,1,2025-07-06,2025-07-12,"6.12.2.b"
"C13260",1,1,2025-07-08,2025-07-14,"6.12.2.b"
"C13260",1,1,2025-07-10,2025-07-16,"6.12.2.b"
"C13260",1,1,2025-07-11,2025-07-17,"6.12.2.b"
"C13260",1,1,2025-07-13,2025-07-19,"6.12.2.b"
"C13260",1,1,2025-07-14,2025-07-20,"6.12.2.b"
"C13260",1,1,2025-07-15,2025-07-21,"6.12.2.b"
"C13260",1,1,2025-07-16,2025-07-22,"6.12.2.b"
"C13260",1,1,2025-07-17,2025-07-23,"6.12.2.b"
"C13260",1,1,2025-07-18,2025-07-24,"6.12.2.b"
"C13260",1,1,2025-07-19,2025-07-25,"6.12.2.b"
"C13260",1,1,2025-07-20,2025-07-26,"6.12.2.b"
"C13260",1,1,2025-07-21,2025-07-27,"6.12.2.b"
"C13260",1,1,2025-07-22,2025-07-28,"6.12.2.b"
"C13260",1,1,2025-07-23,2025-07-29,"6.12.2.b"
"C13260",1,1,2025-07-24,2025-07-30,"6.12.2.b"
"C13260",1,1,2025-07-25,2025-07-31,"6.12.2.b"
"C13260",1,1,2025-07-27,2025-08-02,"6.12.2.b"
"C13260",1,1,2025-07-28,2025-08-03,"6.12.2.b"
"C13260",1,1,2025-08-01,2025-08-07,"6.12.2.b"
"C13260",1,1,2025-08-05,2025-08-11,"6.12.2.b"
"C13260",1,1,2025-08-07,2025-08-13,"6.12.2.b"
"C13260",1,1,2025-08-09,2025-08-15,"6.12.2.b"
"C13260",1,1,2025-08-10,2025-08-16,"6.12.2.b"
"C13434",1,1,2024-10-19,2025-04-12,"6.12.2.a"
"C13434",1,1,2024-11-15,2025-10-07,"6.12.2.a"
"C13434",1,1,2025-05-10,2025-06-24,"6.12.2.a"
"C13698",1,1,2023-05-13,2024-01-16,"6.12.2.a"
"C13698",1,1,2024-10-27,2024-12-25,"6.12.2.a"
"C13698",1,1,2025-04-02,2025-04-23,"6.12.2.a"
"C13698",1,1,2025-04-04,2025-04-28,"6.12.2.a"
"C13698",1,1,2025-04-26,2025-05-09,"6.12.2.a"
"C13698",1,1,2025-05-03,2025-12-01,"6.12.2.a"
"C13698",1,1,2025-10-04,2025-12-22,"6.12.2.a"
"C13698",1,1,2026-01-10,2026-02-02,"6.12.2.a"
"C13920",1,1,2025-02-10,2025-09-24,"6.12.2.a"
"C13920",1,1,2025-09-19,2025-12-03,"6.12.2.a"
"C13938",1,1,2025-05-01,2025-05-07,"6.12.2.b"
"C13938",1,1,2025-05-04,2025-05-10,"6.12.2.b"
"C13938",1,1,2025-05-06,2025-05-12,"6.12.2.b"
"C13938",1,1,2025-05-07,2025-05-13,"6.12.2.b"
"C13938",1,1,2025-05-09,2025-05-15,"6.12.2.b"
"C13938",1,1,2025-05-12,2025-05-18,"6.12.2.b"
"C13938",1,1,2025-05-14,2025-05-20,"6.12.2.b"
"C13938",1,1,2025-05-18,2025-05-24,"6.12.2.b"
"C13938",1,1,2025-05-20,2025-05-26,"6.12.2.b"
"C13938",1,1,2025-05-22,2025-05-28,"6.12.2.b"
"C13938",1,1,2025-05-23,2025-05-29,"6.12.2.b"
"C13938",1,1,2025-05-26,2025-06-01,"6.12.2.b"
"C13938",1,1,2025-05-28,2025-06-03,"6.12.2.b"
"C13938",1,1,2025-05-29,2025-06-04,"6.12.2.b"
"C13938",1,1,2025-05-30,2025-06-05,"6.12.2.b"
"C13938",1,1,2025-06-03,2025-06-09,"6.12.2.b"
"C13938",1,1,2025-06-05,2025-06-11,"6.12.2.b"
"C13938",1,1,2025-06-13,2025-06-19,"6.12.2.b"
"C13938",1,1,2025-06-14,2025-06-20,"6.12.2.b"
"C13938",1,1,2025-06-16,2025-06-22,"6.12.2.b"
"C13938",1,1,2025-06-19,2026-02-20,"6.12.2.a"
"C13974",1,1,2024-01-20,2024-11-18,"6.12.2.a"
"C13974",1,1,2024-11-12,2025-09-22,"6.12.2.a"
"C13974",1,1,2025-09-21,2026-09-30,"6.12.2.a"
"C13974",1,1,2025-12-20,2026-09-30,"6.12.2.a"
"C14139",1,1,2024-03-02,2024-03-21,"6.12.2.a"
"C14139",1,1,2024-03-15,2024-04-29,"6.12.2.a"
"C14139",1,1,2024-05-05,2024-07-20,"6.12.2.a"
"C14139",1,1,2025-01-12,2025-04-25,"6.12.2.a"
"C14139",1,1,2025-04-20,2025-12-12,"6.12.2.a"
"C14139",1,1,2025-08-24,2026-04-20,"6.12.2.a"
"C14139",1,1,2026-06-11,2026-06-17,"6.12.2.b"
"C14139",1,1,2026-06-12,2026-06-18,"6.12.2.b"
"C14139",1,1,2026-06-16,2026-06-22,"6.12.2.b"
"C14139",1,1,2026-06-23,2026-06-29,"6.12.2.b"
"C14139",1,1,2026-06-25,2026-07-01,"6.12.2.b"
"C14139",1,1,2026-06-29,2026-07-05,"6.12.2.b"
"C14139",1,1,2026-07-02,2026-07-08,"6.12.2.b"
"C14139",1,1,2026-07-03,2026-07-09,"6.12.2.b"
"C14139",1,1,2026-07-04,2026-07-10,"6.12.2.b"
"C14139",1,1,2026-07-05,2026-07-11,"6.12.2.b"
"C14139",1,1,2026-07-07,2026-07-13,"6.12.2.b"
"C14139",1,1,2026-07-08,2026-07-14,"6.12.2.b"
"C14139",1,1,2026-07-09,2026-07-15,"6.12.2.b"
"C14139",1,1,2026-07-16,2026-07-22,"6.12.2.b"
"C14328",1,1,2025-02-05,2025-02-11,"6.12.2.b"
"C14328",1,1,2025-02-07,2025-02-13,"6.12.2.b"
"C14328",1,1,2025-02-09,2025-02-15,"6.12.2.b"
"C14328",1,1,2025-02-12,2025-02-18,"6.12.2.b"
"C14328",1,1,2025-02-17,2025-02-23,"6.12.2.b"
"C14328",1,1,2025-02-20,2025-02-26,"6.12.2.b"
"C14328",1,1,2025-02-21,2025-02-27,"6.12.2.b"
"C14328",1,1,2025-02-23,2025-03-01,"6.12.2.b"
"C14328",1,1,2025-03-05,2025-11-17,"6.12.2.a"
"C14328",1,1,2025-03-09,2025-03-15,"6.12.2.b"
"C14328",1,1,2025-03-11,2025-03-17,"6.12.2.b"
"C14328",1,1,2025-03-12,2025-03-18,"6.12.2.b"
"C14328",1,1,2025-03-16,2025-03-22,"6.12.2.b"
"C14328",1,1,2025-03-23,2025-03-29,"6.12.2.b"
"C14328",1,1,2025-03-31,2025-04-06,"6.12.2.b"
"C14328",1,1,2025-04-02,2025-04-08,"6.12.2.b"
"C14328",1,1,2025-04-03,2025-04-09,"6.12.2.b"
"C14328",1,1,2025-04-06,2025-04-12,"6.12.2.b"
"C14328",1,1,2025-04-07,2025-04-13,"6.12.2.b"
"C14328",1,1,2025-04-09,2025-04-15,"6.12.2.b"
"C14328",1,1,2025-04-11,2025-04-17,"6.12.2.b"
"C14478",1,1,2023-01-27,2023-11-17,"6.12.2.a"
"C14478",1,1,2023-12-17,2023-12-23,"6.12.2.b"
"C14478",1,1,2023-12-18,2023-12-24,"6.12.2.b"
"C14478",1,1,2023-12-19,2023-12-25,"6.12.2.b"
"C14478",1,1,2023-12-21,2023-12-27,"6.12.2.b"
"C14478",1,1,2023-12-27,2024-01-02,"6.12.2.b"
"C14478",1,1,2023-12-28,2024-01-03,"6.12.2.b"
"C14478",1,1,2024-01-01,2024-01-07,"6.12.2.b"
"C14478",1,1,2024-01-09,2024-01-15,"6.12.2.b"
"C14478",1,1,2024-01-11,2024-01-17,"6.12.2.b"
"C14478",1,1,2024-01-13,2024-01-19,"6.12.2.b"
"C14478",1,1,2024-01-15,2024-01-21,"6.12.2.b"
"C14478",1,1,2024-01-20,2024-01-26,"6.12.2.b"
"C14478",1,1,2024-01-21,2024-01-27,"6.12.2.b"
"C14478",1,1,2024-01-22,2024-01-28,"6.12.2.b"
"C14478",1,1,2024-01-23,2024-01-29,"6.12.2.b"
"C14478",1,1,2024-01-25,2024-01-31,"6.12.2.b"
"C14478",1,1,2024-01-26,2024-02-01,"6.12.2.b"
"C14478",1,1,2024-01-27,2024-02-02,"6.12.2.b"
"C14478",1,1,2024-01-28,2024-02-03,"6.12.2.b"
"C14478",1,1,2024-01-29,2024-02-04,"6.12.2.b"
"C14478",1,1,2024-01-30,2024-02-05,"6.12.2.b"
"C14478",1,1,2024-01-31,2024-02-06,"6.12.2.b"
"C14478",1,1,2024-02-02,2024-02-08,"6.12.2.b"
"C14478",1,1,2024-02-03,2024-02-09,"6.12.2.b"
"C14478",1,1,2024-02-10,2024-02-16,"6.12.2.b"
"C14478",1,1,2024-03-12,2024-03-18,"6.12.2.b"
"C14478",1,1,2024-03-14,2024-03-20,"6.12.2.b"
"C14478",1,1,2024-03-16,2024-05-02,"6.12.2.a"
"C14478",1,1,2025-04-17,2025-04-23,"6.12.2.b"
"C14478",1,1,2025-04-26,2025-05-02,"6.12.2.b"
"C14478",1,1,2025-04-27,2026-02-10,"6.12.2.a"
"C14478",1,1,2025-04-28,2025-05-04,"6.12.2.b"
"C14478",1,1,2025-04-29,2025-05-05,"6.12.2.b"
"C14478",1,1,2025-04-30,2025-05-06,"6.12.2.b"
"C14478",1,1,2025-05-01,2025-05-07,"6.12.2.b"
"C14478",1,1,2025-05-05,2025-05-11,"6.12.2.b"
"C14478",1,1,2025-05-08,2025-05-14,"6.12.2.b"
"C14478",1,1,2025-05-10,2025-05-16,"6.12.2.b"
"C14478",1,1,2025-05-11,2025-05-17,"6.12.2.b"
"C14478",1,1,2025-05-14,2025-05-20,"6.12.2.b"
"C14478",1,1,2025-05-15,2025-05-21,"6.12.2.b"
"C14478",1,1,2025-05-16,2025-05-22,"6.12.2.b"
"C14478",1,1,2025-05-18,2025-05-24,"6.12.2.b"
"C14478",1,1,2025-05-19,2025-05-25,"6.12.2.b"
"C14478",1,1,2025-05-21,2025-05-27,"6.12.2.b"
"C14478",1,1,2025-05-22,2025-05-28,"6.12.2.b"
"C14478",1,1,2025-05-23,2025-05-29,"6.12.2.b"
"C14478",1,1,2025-05-24,2025-05-30,"6.12.2.b"
"C14478",1,1,2025-05-26,2025-06-01,"6.12.2.b"
"C14478",1,1,2025-05-27,2025-06-02,"6.12.2.b"
"C14478",1,1,2025-05-29,2025-06-04,"6.12.2.b"
"C14478",1,1,2026-05-07,2026-05-13,"6.12.2.b"
"C14478",1,1,2026-05-10,2026-05-16,"6.12.2.b"
"C14478",1,1,2026-05-12,2026-05-18,"6.12.2.b"
"C14478",1,1,2026-05-14,2026-05-20,"6.12.2.b"
"C14478",1,1,2026-05-15,2026-05-21,"6.12.2.b"
"C14478",1,1,2026-05-18,2026-05-24,"6.12.2.b"
"C14478",1,1,2026-05-19,2026-05-25,"6.12.2.b"
"C14478",1,1,2026-05-27,2026-06-02,"6.12.2.b"
"C14478",1,1,2026-05-29,2026-06-04,"6.12.2.b"
"C14478",1,1,2026-05-30,2026-06-05,"6.12.2.b"
"C14478",1,1,2026-06-01,2026-06-07,"6.12.2.b"
"C14478",1,1,2026-06-06,2026-06-12,"6.12.2.b"
"C14478",1,1,2026-06-07,2026-06-13,"6.12.2.b"
"C14478",1,1,2026-06-08,2026-06-14,"6.12.2.b"
"C14478",1,1,2026-06-09,2026-06-15,"6.12.2.b"
"C14478",1,1,2026-06-11,2026-06-17,"6.12.2.b"
"C14478",1,1,2026-06-12,2026-06-18,"6.12.2.b"
"C14478",1,1,2026-06-13,2026-06-19,"6.12.2.b"
"C14478",1,1,2026-06-14,2026-06-20,"6.12.2.b"
"C14478",1,1,2026-06-15,2026-09-30,"6.12.2.a"
"C14478",1,1,2026-06-17,2026-06-23,"6.12.2.b"
"C14478",1,1,2026-06-18,2026-06-24,"6.12.2.b"
"C14478",1,1,2026-06-22,2026-06-28,"6.12.2.b"
"C14478",1,1,2026-06-25,2026-07-01,"6.12.2.b"
"C14478",1,1,2026-06-27,2026-07-03,"6.12.2.b"
"C14478",1,1,2026-06-29,2026-07-05,"6.12.2.b"
"C14478",1,1,2026-07-03,2026-07-09,"6.12.2.b"
"C14478",1,1,2026-07-04,2026-07-10,"6.12.2.b"
"C14478",1,1,2026-07-05,2026-07-11,"6.12.2.b"
"C14478",1,1,2026-07-07,2026-07-13,"6.12.2.b"
"C14478",1,1,2026-07-08,2026-07-14,"6.12.2.b"
"C14478",1,1,2026-07-09,2026-07-15,"6.12.2.b"
"C14478",1,1,2026-07-11,2026-07-17,"6.12.2.b"
"C14478",1,1,2026-07-12,2026-07-18,"6.12.2.b"
"C14478",1,1,2026-07-14,2026-07-20,"6.12.2.b"
"C14478",1,1,2026-07-15,2026-07-21,"6.12.2.b"
"C14478",1,1,2026-07-17,2026-07-23,"6.12.2.b"
"C14478",1,1,2026-07-18,2026-07-24,"6.12.2.b"
"C14478",1,1,2026-07-21,2026-07-27,"6.12.2.b"
"C14478",1,1,2026-07-25,2026-07-31,"6.12.2.b"
"C14478",1,1,2026-07-27,2026-08-02,"6.12.2.b"
"C14478",1,1,2026-07-28,2026-08-03,"6.12.2.b"
"C14541",1,1,2024-05-18,2024-06-16,"6.12.2.a"
"C14541",1,1,2025-04-17,2025-08-18,"6.12.2.a"
"C14541",1,1,2025-08-16,2026-09-30,"6.12.2.a"
"C14598",1,1,2025-06-03,2025-06-18,"6.12.2.a"
"C14598",1,1,2025-06-12,2025-10-13,"6.12.2.a"
"C14598",1,1,2026-01-21,2026-03-13,"6.12.2.a"
"C14598",1,1,2026-02-14,2026-06-06,"6.12.2.a"
"C14604",1,1,2024-07-06,2024-07-12,"6.12.2.b"
"C14604",1,1,2024-07-07,2024-07-13,"6.12.2.b"
"C14604",1,1,2024-07-08,2024-07-14,"6.12.2.b"
"C14604",1,1,2024-07-09,2024-07-15,"6.12.2.b"
"C14604",1,1,2024-07-10,2024-07-16,"6.12.2.b"
"C14604",1,1,2024-07-18,2024-07-24,"6.12.2.b"
"C14604",1,1,2024-07-19,2024-07-25,"6.12.2.b"
"C14604",1,1,2024-07-21,2024-07-27,"6.12.2.b"
"C14604",1,1,2024-07-31,2024-08-06,"6.12.2.b"
"C14604",1,1,2024-08-01,2024-08-07,"6.12.2.b"
"C14604",1,1,2024-08-03,2024-08-09,"6.12.2.b"
"C14604",1,1,2024-08-04,2024-08-10,"6.12.2.b"
"C14604",1,1,2024-08-05,2024-08-11,"6.12.2.b"
"C14604",1,1,2024-08-05,2025-05-16,"6.12.2.a"
"C14604",1,1,2024-08-07,2024-08-13,"6.12.2.b"
"C14604",1,1,2024-08-08,2024-08-14,"6.12.2.b"
"C14604",1,1,2024-08-16,2024-08-22,"6.12.2.b"
"C14604",1,1,2024-08-19,2024-08-25,"6.12.2.b"
"C14604",1,1,2024-08-20,2024-08-26,"6.12.2.b"
"C14604",1,1,2024-08-22,2024-08-28,"6.12.2.b"
"C14604",1,1,2024-08-23,2024-08-29,"6.12.2.b"
"C14604",1,1,2024-08-25,2024-08-31,"6.12.2.b"
"C14604",1,1,2024-08-26,2024-09-01,"6.12.2.b"
"C14604",1,1,2024-08-27,2024-09-02,"6.12.2.b"
"C14604",1,1,2024-08-29,2024-09-04,"6.12.2.b"
"C14604",1,1,2024-09-07,2024-09-13,"6.12.2.b"
"C14604",1,1,2024-09-10,2024-09-16,"6.12.2.b"
"C14604",1,1,2024-09-12,2024-09-18,"6.12.2.b"
"C14604",1,1,2024-09-14,2024-09-20,"6.12.2.b"
"C14604",1,1,2024-09-15,2024-09-21,"6.12.2.b"
"C14604",1,1,2024-09-17,2024-09-23,"6.12.2.b"
"C14604",1,1,2024-09-19,2024-09-25,"6.12.2.b"
"C14604",1,1,2024-09-20,2024-09-26,"6.12.2.b"
"C14604",1,1,2024-09-21,2024-09-27,"6.12.2.b"
"C14604",1,1,2024-09-23,2024-09-29,"6.12.2.b"
"C14604",1,1,2024-09-24,2024-09-30,"6.12.2.b"
"C14604",1,1,2024-09-25,2024-10-01,"6.12.2.b"
"C14604",1,1,2024-09-29,2024-10-05,"6.12.2.b"
"C14604",1,1,2024-09-30,2024-10-06,"6.12.2.b"
"C14604",1,1,2024-10-01,2024-10-07,"6.12.2.b"
"C14604",1,1,2024-10-02,2024-10-08,"6.12.2.b"
"C14604",1,1,2024-10-03,2024-10-09,"6.12.2.b"
"C14604",1,1,2024-10-04,2024-10-10,"6.12.2.b"
"C14604",1,1,2024-10-05,2024-10-11,"6.12.2.b"
"C14604",1,1,2024-10-06,2024-10-12,"6.12.2.b"
"C14604",1,1,2024-10-09,2024-10-15,"6.12.2.b"
"C14604",1,1,2024-10-11,2024-10-17,"6.12.2.b"
"C14604",1,1,2024-10-16,2024-10-22,"6.12.2.b"
"C14604",1,1,2024-10-18,2024-10-24,"6.12.2.b"
"C14604",1,1,2024-11-23,2024-12-08,"6.12.2.a"
"C14604",1,1,2024-12-04,2024-12-24,"6.12.2.a"
"C14604",1,1,2025-05-10,2026-09-30,"6.12.2.a"
"C14616",1,1,2024-07-07,2025-05-16,"6.12.2.a"
"C14616",1,1,2025-05-10,2026-09-30,"6.12.2.a"
"C14652",1,1,2025-06-12,2025-06-18,"6.12.2.b"
"C14652",1,1,2025-06-28,2025-07-04,"6.12.2.b"
"C14652",1,1,2025-06-29,2026-09-30,"6.12.2.a"
"C14652",1,1,2025-06-30,2025-07-06,"6.12.2.b"
"C14652",1,1,2025-07-02,2025-07-08,"6.12.2.b"
"C14652",1,1,2025-07-03,2025-07-09,"6.12.2.b"
"C14652",1,1,2025-07-06,2025-07-12,"6.12.2.b"
"C14652",1,1,2025-07-07,2025-07-13,"6.12.2.b"
"C14652",1,1,2025-07-09,2025-07-15,"6.12.2.b"
"C14652",1,1,2025-07-11,2025-07-17,"6.12.2.b"
"C14652",1,1,2025-07-13,2025-07-19,"6.12.2.b"
"C14652",1,1,2025-07-17,2025-07-23,"6.12.2.b"
"C14841",1,1,2023-07-01,2023-09-29,"6.12.2.a"
"C14841",1,1,2024-01-01,2026-09-30,"6.12.2.a"
"C14841",1,1,2024-03-23,2024-07-19,"6.12.2.a"
"C14841",1,1,2025-10-11,2026-02-19,"6.12.2.a"
"C14841",1,1,2026-02-15,2026-09-30,"6.12.2.a"
"C14883",1,1,2023-07-13,2025-12-27,"6.12.2.a"
"C14883",1,1,2023-07-29,2023-08-04,"6.12.2.b"
"C14883",1,1,2023-07-31,2023-08-06,"6.12.2.b"
"C14883",1,1,2023-08-01,2023-08-07,"6.12.2.b"
"C14883",1,1,2023-08-13,2023-08-19,"6.12.2.b"
"C14883",1,1,2023-08-14,2023-08-20,"6.12.2.b"
"C14883",1,1,2023-08-17,2023-08-23,"6.12.2.b"
"C14883",1,1,2023-08-19,2023-08-25,"6.12.2.b"
"C14883",1,1,2023-08-20,2023-08-26,"6.12.2.b"
"C14883",1,1,2023-08-28,2023-09-03,"6.12.2.b"
"C14883",1,1,2023-08-29,2023-09-04,"6.12.2.b"
"C14883",1,1,2023-09-01,2023-09-07,"6.12.2.b"
"C14883",1,1,2023-09-02,2023-09-08,"6.12.2.b"
"C14883",1,1,2023-09-03,2023-09-09,"6.12.2.b"
"C14883",1,1,2023-09-04,2023-09-10,"6.12.2.b"
"C14883",1,1,2023-09-05,2023-09-11,"6.12.2.b"
"C14883",1,1,2023-09-06,2023-09-12,"6.12.2.b"
"C14883",1,1,2023-11-13,2023-12-09,"6.12.2.a"
"C14883",1,1,2025-12-22,2026-09-30,"6.12.2.a"
"C14883",1,1,2026-05-28,2026-06-03,"6.12.2.b"
"C14883",1,1,2026-06-10,2026-06-16,"6.12.2.b"
"C14883",1,1,2026-06-11,2026-06-17,"6.12.2.b"
"C14883",1,1,2026-06-13,2026-06-19,"6.12.2.b"
"C14883",1,1,2026-06-21,2026-06-27,"6.12.2.b"
"C14964",1,1,2024-06-07,2025-12-15,"6.12.2.a"
"C14964",1,1,2024-10-06,2025-01-10,"6.12.2.a"
"C14964",1,1,2025-02-28,2025-07-09,"6.12.2.a"
"C14991",1,1,2023-10-22,2023-10-28,"6.12.2.b"
"C14991",1,1,2023-10-23,2023-10-29,"6.12.2.b"
"C14991",1,1,2023-10-25,2023-10-31,"6.12.2.b"
"C14991",1,1,2023-10-27,2023-11-02,"6.12.2.b"
"C14991",1,1,2023-10-28,2023-11-03,"6.12.2.b"
"C14991",1,1,2023-10-30,2023-11-05,"6.12.2.b"
"C14991",1,1,2023-11-02,2023-11-08,"6.12.2.b"
"C14991",1,1,2023-11-03,2023-11-09,"6.12.2.b"
"C14991",1,1,2023-11-04,2023-11-10,"6.12.2.b"
"C14991",1,1,2023-11-07,2023-11-13,"6.12.2.b"
"C14991",1,1,2023-11-08,2023-11-14,"6.12.2.b"
"C14991",1,1,2023-11-09,2023-11-15,"6.12.2.b"
"C14991",1,1,2023-11-10,2023-11-16,"6.12.2.b"
"C14991",1,1,2023-11-12,2023-11-18,"6.12.2.b"
"C14991",1,1,2023-11-12,2024-07-24,"6.12.2.a"
"C14991",1,1,2023-11-13,2023-11-19,"6.12.2.b"
"C14991",1,1,2023-11-14,2023-11-20,"6.12.2.b"
"C14991",1,1,2023-11-15,2023-11-21,"6.12.2.b"
"C14991",1,1,2023-11-18,2023-11-24,"6.12.2.b"
"C14991",1,1,2023-11-21,2023-11-27,"6.12.2.b"
"C14991",1,1,2023-11-22,2023-11-28,"6.12.2.b"
"C14991",1,1,2023-11-23,2023-11-29,"6.12.2.b"
"C14991",1,1,2023-11-24,2023-11-30,"6.12.2.b"
"C14991",1,1,2024-08-20,2024-08-26,"6.12.2.b"
"C14991",1,1,2024-08-22,2024-08-28,"6.12.2.b"
"C14991",1,1,2024-08-24,2024-08-30,"6.12.2.b"
"C14991",1,1,2024-08-25,2024-08-31,"6.12.2.b"
"C14991",1,1,2024-08-26,2024-09-01,"6.12.2.b"
"C14991",1,1,2024-09-02,2024-09-08,"6.12.2.b"
"C14991",1,1,2024-09-03,2024-09-09,"6.12.2.b"
"C14991",1,1,2024-09-06,2024-09-12,"6.12.2.b"
"C14991",1,1,2024-09-06,2025-11-21,"6.12.2.a"
"C14991",1,1,2024-09-07,2024-09-13,"6.12.2.b"
"C14991",1,1,2024-09-08,2024-09-14,"6.12.2.b"
"C14991",1,1,2024-09-10,2024-09-16,"6.12.2.b"
"C14991",1,1,2024-09-11,2024-09-17,"6.12.2.b"
"C14991",1,1,2024-09-12,2024-09-18,"6.12.2.b"
"C14991",1,1,2024-09-13,2024-09-19,"6.12.2.b"
"C14991",1,1,2024-09-16,2024-09-22,"6.12.2.b"
"C14991",1,1,2024-09-18,2024-09-24,"6.12.2.b"
"C14991",1,1,2024-09-20,2024-09-26,"6.12.2.b"
"C14991",1,1,2024-09-22,2024-09-28,"6.12.2.b"
"C14991",1,1,2024-09-23,2024-09-29,"6.12.2.b"
"C14991",1,1,2024-09-27,2024-10-03,"6.12.2.b"
"C14991",1,1,2024-09-28,2024-10-04,"6.12.2.b"
"C14991",1,1,2024-10-03,2024-10-09,"6.12.2.b"
"C14991",1,1,2024-10-06,2024-10-12,"6.12.2.b"
"C14991",1,1,2024-10-07,2024-10-13,"6.12.2.b"
"C14991",1,1,2024-10-08,2024-10-14,"6.12.2.b"
"C14991",1,1,2024-10-13,2024-10-19,"6.12.2.b"
"C14991",1,1,2024-10-16,2024-10-22,"6.12.2.b"
"C14991",1,1,2024-10-20,2024-10-26,"6.12.2.b"
"C14991",1,1,2024-10-25,2024-10-31,"6.12.2.b"
"C14991",1,1,2024-11-02,2024-11-08,"6.12.2.b"
"C15150",1,1,2023-11-11,2023-11-17,"6.12.2.b"
"C15150",1,1,2023-11-12,2023-11-18,"6.12.2.b"
"C15150",1,1,2023-11-13,2023-11-19,"6.12.2.b"
"C15150",1,1,2023-11-14,2023-11-20,"6.12.2.b"
"C15150",1,1,2023-11-15,2023-11-21,"6.12.2.b"
"C15150",1,1,2023-11-17,2023-11-23,"6.12.2.b"
"C15150",1,1,2023-11-18,2023-11-24,"6.12.2.b"
"C15150",1,1,2023-11-19,2023-11-25,"6.12.2.b"
"C15150",1,1,2023-11-20,2023-11-26,"6.12.2.b"
"C15150",1,1,2023-11-21,2023-11-27,"6.12.2.b"
"C15150",1,1,2023-11-22,2023-11-28,"6.12.2.b"
"C15150",1,1,2023-11-23,2023-11-29,"6.12.2.b"
"C15150",1,1,2023-11-24,2023-11-30,"6.12.2.b"
"C15150",1,1,2023-11-25,2023-12-01,"6.12.2.b"
"C15150",1,1,2023-11-26,2023-12-02,"6.12.2.b"
"C15150",1,1,2023-11-27,2023-12-03,"6.12.2.b"
"C15150",1,1,2023-11-28,2023-12-04,"6.12.2.b"
"C15150",1,1,2023-11-29,2023-12-05,"6.12.2.b"
"C15150",1,1,2023-11-30,2023-12-06,"6.12.2.b"
"C15150",1,1,2023-12-01,2023-12-07,"6.12.2.b"
"C15150",1,1,2023-12-02,2023-12-08,"6.12.2.b"
"C15150",1,1,2023-12-03,2023-12-09,"6.12.2.b"
"C15150",1,1,2023-12-04,2023-12-10,"6.12.2.b"
"C15150",1,1,2023-12-06,2023-12-12,"6.12.2.b"
"C15150",1,1,2023-12-07,2023-12-13,"6.12.2.b"
"C15150",1,1,2023-12-08,2023-12-14,"6.12.2.b"
"C15150",1,1,2023-12-10,2023-12-16,"6.12.2.b"
"C15150",1,1,2023-12-11,2023-12-17,"6.12.2.b"
"C15150",1,1,2023-12-12,2023-12-18,"6.12.2.b"
"C15150",1,1,2023-12-13,2023-12-19,"6.12.2.b"
"C15150",1,1,2023-12-14,2023-12-20,"6.12.2.b"
"C15150",1,1,2023-12-15,2023-12-21,"6.12.2.b"
"C15150",1,1,2023-12-16,2023-12-22,"6.12.2.b"
"C15150",1,1,2023-12-17,2023-12-23,"6.12.2.b"
"C15150",1,1,2023-12-18,2023-12-24,"6.12.2.b"
"C15150",1,1,2023-12-19,2023-12-25,"6.12.2.b"
"C15150",1,1,2023-12-20,2023-12-26,"6.12.2.b"
"C15150",1,1,2023-12-21,2023-12-27,"6.12.2.b"
"C15150",1,1,2023-12-22,2023-12-28,"6.12.2.b"
"C15150",1,1,2023-12-23,2023-12-29,"6.12.2.b"
"C15150",1,1,2023-12-25,2023-12-31,"6.12.2.b"
"C15150",1,1,2023-12-26,2024-01-01,"6.12.2.b"
