HoHID,HHType,FirstEntry,LastInactive,Stat,StatEnrollmentID,ReturnTime,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAIR,RRHAIR,PSHAIR,RRHSOStatus,RRHSOMoveIn,ReportID,Step
"C11523",1,2026-07-20,2026-07-19,1,,-1,0,0,0,0,35,1,0,0,24,0,21,1,336,-1,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,73,0,73,0,0,73,73,3,76,1,1,0,0,0,-1,607271242,"6.18"
"C11532",2,2026-03-01,2026-02-28,3,"NXS11120951",183,4,0,0,0,56,2,3,0,25,1,22,1,116,98,0,0,0,0,0,25,1,22,0,1,116,99,140,0,0,0,0,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,19,0,19,120,0,139,139,344,483,5,1,0,0,0,-1,607271242,"6.18"
"C11535",1,2026-07-17,2026-07-16,1,,-1,1,0,1,0,3,1,0,0,25,0,21,1,101,-1,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,76,0,76,0,0,76,76,0,76,1,1,0,0,0,-1,607271242,"6.18"
"C11538",1,2025-10-09,2025-10-08,4,"NXS10618843",186,0,0,1,0,5,1,0,0,25,0,22,1,336,98,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,49,0,49,0,0,49,49,123,172,1,1,0,0,0,-1,607271242,"6.18"
"C11544",99,2026-06-28,2026-06-27,1,,-1,0,0,0,0,123,0,0,1,-1,0,22,1,116,99,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,17,0,17,0,0,17,17,3,20,1,1,0,0,0,-1,607271242,"6.18"
"C11547",1,2025-11-18,2025-11-17,1,,-1,0,0,1,2,5,1,0,0,25,0,22,1,335,423,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,61,0,61,0,0,61,61,1,62,1,1,0,0,0,-1,607271242,"6.18"
"C11559",1,2025-10-16,2025-10-15,2,"NXS10620027",84,1,0,1,0,5,1,0,0,25,0,22,1,336,101,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,68,0,68,0,0,68,68,22,90,1,1,0,0,0,-1,607271242,"6.18"
"C11562",1,2026-07-10,2026-07-09,1,,-1,0,0,0,0,5,1,0,0,25,0,21,1,336,-1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,83,0,83,0,0,83,83,3,86,1,1,0,0,0,-1,607271242,"6.18"
"C11568",1,2026-01-03,2026-01-02,1,,-1,0,0,1,0,36,1,0,0,25,0,22,1,336,422,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,0,18,1,1,0,0,0,-1,607271242,"6.18"
"C11571",1,2026-06-01,2026-05-31,1,,-1,0,0,1,0,5,1,0,0,25,0,21,1,336,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,122,0,122,0,0,122,122,11,133,1,1,0,0,0,-1,607271242,"6.18"
"C11574",1,2026-04-11,2026-04-10,1,,-1,0,0,1,0,3,1,0,0,55,0,22,1,116,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,6,0,6,0,0,6,6,49,55,1,1,0,0,0,-1,607271242,"6.18"
"C11577",1,2026-05-24,2026-05-23,1,,-1,1,0,1,1,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,116,-1,12,1,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,11,118,129,11,70,81,4,0,1,0,0,-1,607271242,"6.18"
"C11583",1,2025-11-06,2025-11-05,4,"NXS11316335",399,1,0,1,0,13,1,0,0,55,0,22,1,116,410,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,97,0,97,0,0,97,97,520,617,1,1,0,0,0,-1,607271242,"6.18"
"C11589",1,2025-09-29,2025-09-28,5,,-1,0,0,0,0,5,1,0,0,25,0,12,1,116,422,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,5,23,1,1,0,0,0,-1,607271242,"6.18"
"C11607",1,2026-06-22,2026-06-21,1,,-1,1,0,1,0,136,1,0,0,55,0,21,1,204,-1,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,101,0,101,0,0,101,101,5,106,1,1,0,0,0,-1,607271242,"6.18"
"C11610",1,2025-09-21,2025-09-11,5,"NXS11321771",-1,4,0,0,0,6,1,0,0,25,0,12,1,206,24,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,23,0,23,0,0,23,23,1198,1221,1,1,0,0,0,-1,607271242,"6.18"
"C11613",1,2025-10-01,2025-09-30,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,116,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,2,20,1,1,0,0,0,-1,607271242,"6.18"
"C11619",1,2025-11-15,2025-11-14,1,,-1,0,0,0,0,137,1,0,0,55,0,21,1,336,-1,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,141,0,141,0,0,141,141,14,155,1,1,0,0,0,-1,607271242,"6.18"
"C11622",2,2024-11-14,2024-11-13,5,,-1,1,0,1,2,3,1,3,0,25,1,12,1,101,421,1,0,1,2,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,423,0,423,0,0,423,423,622,1045,1,1,0,0,0,-1,607271242,"6.18"
"C11637",1,2026-07-17,2026-07-16,1,,-1,0,0,0,0,5,1,0,0,25,0,21,1,336,-1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,76,0,76,0,0,76,76,0,76,1,1,0,0,0,-1,607271242,"6.18"
"C11646",1,2025-12-21,2025-12-20,1,,-1,1,0,1,0,5,1,0,0,25,0,22,3,207,207,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,129,0,129,0,0,129,129,0,129,1,1,0,0,0,-1,607271242,"6.18"
"C11655",1,2026-07-25,2026-07-24,1,,-1,0,0,0,0,5,1,0,0,55,0,21,1,314,-1,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,68,0,68,0,0,68,68,9,77,1,1,0,0,0,-1,607271242,"6.18"
"C11661",1,2025-12-18,2025-12-17,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,101,422,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,58,0,58,0,0,58,58,17,75,1,1,0,0,0,-1,607271242,"6.18"
"C11664",1,2026-01-26,2026-01-25,4,"NXS11315320",592,2,0,1,0,5,1,0,0,25,0,22,1,336,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,19,0,19,0,0,19,19,0,19,1,1,0,0,0,-1,607271242,"6.18"
"C11673",1,2025-11-07,2025-11-06,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,101,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,64,0,64,0,0,64,64,0,64,1,1,0,0,0,-1,607271242,"6.18"
"C11676",1,2026-06-22,2026-06-21,1,,-1,0,0,0,0,3,1,0,0,55,0,22,1,116,99,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,25,0,25,0,0,25,25,2,27,1,1,0,0,0,-1,607271242,"6.18"
"C11685",1,2025-10-11,2025-10-10,1,,-1,0,0,0,2,3,1,0,0,25,0,22,1,336,410,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,38,0,38,0,0,38,38,0,38,1,1,0,0,0,-1,607271242,"6.18"
"C11691",1,2025-10-17,2025-10-16,1,,-1,0,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,1,116,410,1,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1,238,239,1,75,76,4,0,1,0,0,-1,607271242,"6.18"
"C11697",1,2025-10-02,2025-10-01,1,,-1,0,0,1,0,5,1,0,0,55,0,22,1,314,206,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,41,0,41,0,0,41,41,0,41,1,1,0,0,0,-1,607271242,"6.18"
"C11703",1,2023-10-05,2023-10-04,5,,-1,0,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,1092,0,0,1,0,0,25,0,0,0,0,0,0,0,0,246,246,-1,0,0,1,0,-1,607271242,"6.18"
"C11712",1,2025-10-10,2025-10-09,1,,-1,0,0,1,0,5,1,0,0,55,0,22,3,335,434,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,192,0,192,0,0,192,192,0,192,1,1,0,0,0,-1,607271242,"6.18"
"C11724",1,2026-04-05,2026-04-04,1,,-1,0,0,0,0,235,1,0,0,18,0,22,1,335,314,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,27,40,1,1,0,0,0,-1,607271242,"6.18"
"C11730",1,2025-11-30,2025-11-29,1,,-1,9,0,1,0,5,1,0,0,55,0,22,3,101,206,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,27,0,27,0,0,27,27,0,27,1,1,0,0,0,-1,607271242,"6.18"
"C11736",1,2025-08-16,2024-12-28,5,"NBN10519176",-1,5,0,1,0,56,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,410,0,0,1,0,0,25,0,33,0,33,198,0,231,231,65,296,-1,0,0,1,0,-1,607271242,"6.18"
"C11751",1,2025-09-03,2025-09-02,5,,-1,0,0,0,0,5,1,0,0,55,0,12,3,336,411,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,50,0,50,0,0,50,50,0,50,1,1,0,0,0,-1,607271242,"6.18"
"C11754",1,2025-09-08,2025-09-07,5,"NXS14717000",-1,4,0,0,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,12,2,1,116,410,7,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,319,326,7,1710,1717,4,0,1,0,0,-1,607271242,"6.18"
"C11760",1,2025-11-29,2025-11-28,1,,-1,9,0,1,0,5,1,0,0,55,0,22,1,314,101,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,15,0,15,0,0,15,15,2,17,1,1,0,0,0,-1,607271242,"6.18"
"C11763",1,2025-09-02,2025-09-01,5,,-1,9,0,1,0,245,1,0,0,25,0,11,3,204,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,105,0,105,0,0,105,105,400,505,1,1,0,0,0,-1,607271242,"6.18"
"C11766",1,2026-03-23,2026-03-22,1,,-1,0,0,1,2,5,1,0,0,25,0,22,1,336,410,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,41,0,41,0,0,41,41,0,41,1,1,0,0,0,-1,607271242,"6.18"
"C11769",2,2026-07-20,2026-07-19,1,,-1,0,0,0,0,3,1,3,0,25,1,21,1,335,-1,0,0,0,0,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,73,0,73,0,0,73,73,0,73,1,1,0,0,0,-1,607271242,"6.18"
"C11775",1,2025-12-05,2025-12-04,1,,-1,0,0,0,0,36,1,0,0,25,0,22,1,336,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,2,32,1,1,0,0,0,-1,607271242,"6.18"
"C11778",1,2026-02-01,2026-01-31,1,,-1,1,0,1,0,246,1,0,0,25,0,22,1,99,99,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,2,0,2,0,0,2,2,82,84,1,1,0,0,0,-1,607271242,"6.18"
"C11781",1,2025-09-08,2025-03-28,5,"RRH15519031",-1,1,0,1,2,3,1,0,0,25,0,12,1,335,206,1,0,1,2,0,25,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,29,0,29,6,0,35,35,1607,1642,5,1,0,0,0,-1,607271242,"6.18"
"C11787",1,2025-10-05,2025-10-04,4,"NXS14712573",660,1,0,1,0,3,2,0,0,25,0,22,1,116,99,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,587,647,1,1,0,0,0,-1,607271242,"6.18"
"C11790",1,2026-07-13,2026-07-12,1,,-1,0,1,0,0,5,1,0,0,55,0,21,1,335,-1,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,10,0,10,0,0,10,10,242,252,1,1,0,0,0,-1,607271242,"6.18"
"C11796",1,2025-09-19,2025-09-18,5,"NXS14717686",-1,1,0,1,2,247,1,0,0,25,0,12,1,116,423,1,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,41,0,41,0,0,41,41,118,159,1,1,0,0,0,-1,607271242,"6.18"
"C11802",1,2026-05-15,2026-05-14,1,,-1,0,0,1,2,5,1,0,0,25,0,22,1,335,98,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,19,0,19,0,0,19,19,0,19,1,1,0,0,0,-1,607271242,"6.18"
"C11805",1,2025-11-10,2025-11-09,1,,-1,0,0,0,2,3,1,0,0,25,0,22,1,207,423,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,50,0,50,0,0,50,50,5,55,1,1,0,0,0,-1,607271242,"6.18"
"C11811",1,2026-04-08,2026-04-07,1,,-1,0,0,0,0,56,1,0,0,55,0,22,3,116,410,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,69,0,69,0,0,69,69,0,69,1,1,0,0,0,-1,607271242,"6.18"
"C11814",1,2026-07-22,2026-07-21,2,"NXS11619615",361,0,0,0,0,3,1,0,0,55,0,21,1,116,-1,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,71,0,71,0,0,71,71,3,74,1,1,0,0,0,-1,607271242,"6.18"
"C11817",1,2025-09-16,2025-09-15,5,"NXS11118412",-1,1,0,1,0,5,1,0,0,55,0,12,1,116,313,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,100,0,100,0,0,100,100,2144,2244,1,1,0,0,0,-1,607271242,"6.18"
"C11820",1,2025-12-17,2025-12-16,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,116,314,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,63,0,63,0,0,63,63,53,116,1,1,0,0,0,-1,607271242,"6.18"
"C11826",1,2025-09-06,2025-09-05,5,,-1,0,0,1,2,5,1,0,0,25,0,12,1,101,99,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,49,0,49,0,0,49,49,4,53,1,1,0,0,0,-1,607271242,"6.18"
"C11835",1,2025-09-26,2025-09-25,5,,-1,0,1,1,0,3,1,0,0,55,0,12,1,410,420,0,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,81,0,81,0,0,81,81,656,737,1,1,0,0,0,-1,607271242,"6.18"
"C11841",1,2026-06-20,2026-06-19,1,,-1,0,0,1,0,56,1,0,0,25,0,21,1,99,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,26,0,26,0,0,26,26,56,82,1,1,0,0,0,-1,607271242,"6.18"
"C11844",1,2025-10-19,2025-10-18,1,,-1,0,0,0,0,5,1,0,0,25,0,22,3,336,98,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,44,0,44,0,0,44,44,0,44,1,1,0,0,0,-1,607271242,"6.18"
"C11847",2,2025-11-15,2025-11-14,1,,-1,0,0,0,2,5,1,1,0,25,1,22,1,335,420,0,0,0,2,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,46,0,46,0,0,46,46,0,46,1,1,0,0,0,-1,607271242,"6.18"
"C11859",1,2026-04-18,2026-04-17,1,,-1,0,0,1,1,3,1,0,0,25,0,22,3,206,206,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,0,21,0,0,21,21,21,42,1,1,0,0,0,-1,607271242,"6.18"
"C11865",1,2026-02-20,2026-02-19,1,,-1,9,0,1,2,347,1,0,0,25,0,22,3,205,313,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,47,0,47,0,0,47,47,0,47,1,1,0,0,0,-1,607271242,"6.18"
"C11868",1,2026-04-25,2026-04-24,1,,-1,0,0,1,0,356,1,0,0,25,0,22,1,116,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,27,0,27,0,0,27,27,169,196,1,1,0,0,0,-1,607271242,"6.18"
"C11871",1,2025-09-13,2025-09-12,5,"NXS11319787",-1,1,0,1,2,3,1,0,0,55,0,22,1,335,99,1,0,1,2,0,55,0,12,2,1,116,422,8,1,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,17,0,17,8,196,221,25,985,1010,5,1,1,0,0,-1,607271242,"6.18"
"C11874",1,2026-06-14,2026-06-13,1,,-1,0,1,1,2,357,1,0,0,25,0,21,1,335,-1,0,1,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,109,0,109,0,0,109,109,0,109,1,1,0,0,0,-1,607271242,"6.18"
"C11877",1,2025-11-10,2025-11-09,1,,-1,9,0,1,2,15,1,0,0,25,0,22,1,410,116,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,87,0,87,0,0,87,87,6,93,1,1,0,0,0,-1,607271242,"6.18"
"C11880",1,2025-10-30,2025-10-29,4,"NXS10620881",69,6,0,1,2,5,1,0,0,25,0,21,1,116,-1,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,121,0,121,0,0,121,121,109,230,1,1,0,0,0,-1,607271242,"6.18"
"C11886",1,2026-07-12,2026-07-11,1,,-1,0,0,1,0,3,1,0,0,55,0,22,1,420,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,4,0,4,0,0,4,4,8,12,1,1,0,0,0,-1,607271242,"6.18"
"C11892",2,2026-02-14,2026-02-13,1,,-1,0,0,0,0,3,1,3,0,25,1,22,1,314,99,0,0,0,0,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,22,0,22,0,0,22,22,14,36,1,1,0,0,0,-1,607271242,"6.18"
"C11901",2,2026-04-19,2026-04-18,1,,-1,0,0,0,2,3,2,3,0,25,1,22,1,116,434,0,0,0,2,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,10,70,1,1,0,0,0,-1,607271242,"6.18"
"C11910",2,2025-11-14,2025-11-13,1,,-1,0,0,0,1,3,1,1,0,18,1,22,1,314,99,0,0,0,1,0,18,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,70,0,70,0,0,70,70,20,90,1,1,0,0,0,-1,607271242,"6.18"
"C11937",1,2025-12-26,2025-12-25,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,116,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,37,0,37,0,0,37,37,15,52,1,1,0,0,0,-1,607271242,"6.18"
"C11940",1,2025-11-01,2025-10-31,1,,-1,0,0,1,2,5,1,0,0,55,0,22,1,101,206,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,15,0,15,0,0,15,15,0,15,1,1,0,0,0,-1,607271242,"6.18"
"C11946",1,2024-11-30,2024-11-29,5,,-1,1,0,1,1,5,1,0,0,25,0,11,3,101,-1,1,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,670,0,670,0,0,670,670,118,788,1,1,0,0,0,-1,607271242,"6.18"
"C11949",1,2025-12-07,2025-12-06,1,,-1,0,0,1,0,3,1,0,0,55,0,22,1,204,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,5,23,1,1,0,0,0,-1,607271242,"6.18"
"C11952",1,2026-05-03,2026-05-02,1,,-1,0,0,0,0,2,1,0,0,25,0,22,1,116,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,34,0,34,0,0,34,34,90,124,1,1,0,0,0,-1,607271242,"6.18"
"C11961",2,2025-08-03,2025-08-02,5,,-1,0,0,1,2,56,1,1,0,25,1,12,1,116,410,0,0,1,2,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,84,0,84,0,0,84,84,30,114,1,1,0,0,0,-1,607271242,"6.18"
"C11973",1,2025-12-07,2025-12-06,1,,-1,1,1,1,2,5,1,0,0,25,0,22,1,116,423,1,1,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,14,0,14,0,0,14,14,3687,3701,1,1,0,0,0,-1,607271242,"6.18"
"C11976",1,2026-03-24,2026-03-23,1,,-1,9,0,1,2,5,1,0,0,25,0,22,3,206,312,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,19,0,19,0,0,19,19,0,19,1,1,0,0,0,-1,607271242,"6.18"
"C11982",1,2025-10-25,2025-10-24,1,,-1,0,0,0,0,4,1,0,0,25,0,22,1,99,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,3,0,3,0,0,3,3,3,6,1,1,0,0,0,-1,607271242,"6.18"
